@relation segment-10-6tra.dat
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573e-08, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class integer [1, 7]
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
0.4426877470355731, 0.4958333333333333, 0.0, 0.0, 0.0, 0.009505703211265152, 0.00025301963742933484, 0.00745341449357674, 0.0002633922129681655, 0.006196746977436002, 0.0, 0.016936671745679883, 0.000779423194717905, 0.789179107165432, 0.18470588714878888, 0.5388994461943117, 0.016936671745679883, 1.0, 0.15557952162243105, 3
0.12252964426877469, 0.675, 0.0, 0.0, 0.0, 0.058935345810984044, 0.0017964708530163404, 0.20124222352532772, 0.004868604091883219, 0.3038988056978716, 0.28896104716752397, 0.35051546870018063, 0.2689010235728442, 0.6305970238847737, 0.42705883866435973, 0.3092979255461259, 0.35051546870018063, 0.26691392, 0.1765949462462178, 6
0.23715415019762845, 0.775, 0.0, 0.0, 0.0, 0.04942964807500429, 0.0015280076481388265, 0.05838508034875276, 0.0013888933565508806, 0.3457268472727141, 0.32305192919600706, 0.4079528784392277, 0.301636779372197, 0.5634328632003223, 0.511764720519031, 0.2409867135408979, 0.4079528784392277, 0.30292457, 0.17263893465963548, 6
0.5849802371541502, 0.7250000000000001, 0.0, 0.0, 0.0, 0.053231932644681595, 0.001076973665104933, 0.06832297140851108, 0.0013888928516203056, 0.3439194436535846, 0.3311688187405128, 0.3946980920861701, 0.3024161947804771, 0.6324626936156437, 0.4564705843737024, 0.2599620777232481, 0.3946980920861701, 0.2758892, 0.18438095779343733, 6
0.7747035573122529, 0.9083333333333333, 0.0, 0.0, 0.0, 0.04752850579016564, 0.0015872173996166656, 0.02608694446664941, 0.00040875314166943615, 0.12367673504807854, 0.10308441393600312, 0.11855670752167373, 0.14886982310616295, 0.6511194077153875, 0.13647059337370238, 0.7571157722420057, 0.14064800264618554, 0.3357168, 0.9622395916702988, 7
0.11067193675889327, 0.41666666666666663, 0.0, 0.0, 0.0, 0.013307983674478404, 0.00024275097648687372, 0.0136645951761121, 0.00010953523585367169, 0.03769687622608447, 0.05032467572788412, 0.041973491222581066, 0.021044426467827698, 0.9085820941948373, 0.1611764746989619, 0.45540798382992054, 0.04565537595246409, 0.56415343, 0.3625966139110044, 1
0.0, 0.2916666666666667, 0.0, 0.0, 0.0, 0.41634983870664727, 0.26968899639252436, 0.20621116234713277, 0.1481343392417472, 0.14872193024700017, 0.1022727264425915, 0.2025036767120495, 0.13639906433674, 0.46455224992690436, 0.42470587867820064, 0.48197345269849384, 0.2025036767120495, 0.5952822, 0.10233754015744206, 3
0.26877470355731226, 0.30833333333333335, 0.0, 0.33333332333333354, 0.0, 0.10646389266579019, 0.008275947083365601, 0.08819874234790419, 0.006809882541452877, 0.1494965228349039, 0.1493506521968291, 0.18630337859864962, 0.11067809631556987, 0.783582092935509, 0.3435294156262975, 0.2884250642244778, 0.18630337859864962, 0.43740398, 0.23386159612147067, 1
0.5968379446640316, 0.3, 0.0, 0.0, 0.0, 0.15209124590495704, 0.0013388535495560032, 0.021118009222483896, 0.0004908022682395868, 0.18486961223453485, 0.17045454894111567, 0.2201767141371376, 0.16134060292001237, 0.6735074780679157, 0.34470587444290657, 0.398481998873002, 0.2201767141371376, 0.30741498, 0.16571782339420793, 4
0.9762845849802371, 0.5916666666666667, 0.0, 0.0, 0.0, 0.009505704580086503, 6.348875245230904e-05, 0.0024844723177346387, 2.1372739529855744e-05, 0.002581977802694897, 0.0, 0.007363770785244693, 0.0, 0.815298508584178, 0.15529412343944632, 0.5597723092237397, 0.007363770785244693, 0.8888889, 0.1604548994355764, 5
0.8656126482213439, 0.8708333333333333, 0.0, 0.33333332333333354, 0.0, 0.07794677892553067, 0.0011390632663465757, 0.05093167211604521, 0.002994854336074701, 0.044926416806395565, 0.0413961023425641, 0.0353460980460523, 0.0584567448649495, 0.7947761230744597, 0.09647059390311415, 0.6755218326336105, 0.05522828088933519, 0.42735383, 0.8495168453419395, 7
0.8142292490118577, 0.43333333333333335, 0.0, 0.0, 0.0, 0.03612167261345399, 0.00033238215606365683, 0.0037267083648007226, 2.4044331529762792e-05, 0.008520526832549244, 0.003246753260984145, 0.019145801920870384, 0.0023382696543018033, 0.7947761230744597, 0.18470588714878888, 0.533206845478506, 0.019145801920870384, 0.93333334, 0.16533029414262518, 5
0.7984189723320158, 0.7125, 0.0, 0.0, 0.0, 0.12737642357848158, 0.002598483601796639, 0.08074534305929545, 0.0012299474149971186, 0.3829073193774537, 0.361201285217522, 0.45139913879676624, 0.3312548454791942, 0.5578358204256237, 0.5505882532318338, 0.18406075761623725, 0.45139913879676624, 0.3067216, 0.17972195709587113, 6
0.9565217391304347, 0.45416666666666666, 0.0, 0.0, 0.0, 0.1520912698593307, 0.004396156207245928, 0.03478258740480823, 0.0013228017673389176, 0.33359154248153505, 0.3271104031890389, 0.37334314010792974, 0.2977396532271347, 0.6791044872605254, 0.40117647999307954, 0.30170781744434305, 0.37334314010792974, 0.2453213, 0.191482293221029, 4
0.5731225296442688, 0.35833333333333334, 0.0, 0.0, 0.0, 0.34600761523225765, 0.004636300990281113, 0.013664586232013276, 0.0004141388033145306, 0.33436613506943874, 0.33603895831137204, 0.3600883537548722, 0.30553390551725934, 0.7350746295597571, 0.3341176392110727, 0.35294119656211626, 0.3600883537548722, 0.19711515, 0.20330797496478936, 4
0.7233201581027667, 0.5583333333333333, 0.0, 0.0, 0.0, 0.024714831566019575, 0.0006167233561462609, 0.004968943741059394, 0.00019632098630790765, 0.003872967122322762, 0.0024350649640010958, 0.00810014706848198, 0.000779423194717905, 0.82276119590318, 0.15294118145328717, 0.5559772432183891, 0.00810014706848198, 0.5277778, 0.18975764529800182, 5
0.6996047430830039, 0.4875, 0.0, 0.0, 0.0, 0.015209122195058343, 0.0003435861228348693, 0.019875770044983226, 0.00014960913749215916, 0.04131164442483794, 0.05762987047378351, 0.04270986883129699, 0.02416211896610697, 0.9328358225245043, 0.14823529959861587, 0.45161291440901025, 0.05228276912899286, 0.56371254, 0.39242424321774405, 1
0.8853754940711462, 0.19583333333333333, 0.0, 0.0, 0.0, 0.011406850286978529, 0.00042515804889775165, 0.009937888823733613, 0.00024832863355300164, 0.05809449986350116, 0.04058441338811353, 0.09351988075464004, 0.037412314889717385, 0.6940298618985294, 0.31529412873356394, 0.4250474540793363, 0.09351988075464004, 0.62222224, 0.16481884810912711, 5
0.05138339920948617, 0.45416666666666666, 0.0, 0.0, 0.0, 0.011406843442871779, 0.00013444674415640572, 0.009937887034913849, 0.00021372719833873217, 0.011102504914097752, 0.0, 0.025773195097399153, 0.006235385698039417, 0.7537313486968142, 0.2047058882076124, 0.5426945104918823, 0.025773195097399153, 1.0, 0.12306436622833694, 3
0.308300395256917, 0.21249999999999997, 0.0, 0.0, 0.0, 0.01901142284838651, 0.00038840047739358274, 0.019875727336911342, 0.00043813914176200647, 0.76813845137532, 0.7353895849400195, 0.8424153362119636, 0.7209664779121908, 0.3544776350593111, 0.6694117901799306, 0.19924102505319913, 0.8424153362119636, 0.20801263, 0.1463056133153423, 2
0.8418972332015809, 0.9791666666666666, 0.0, 0.0, 0.0, 0.09695816070927668, 0.0019337683963512224, 0.0670807255229363, 0.0014346210235431601, 0.1221275498722711, 0.10389610142941476, 0.10235640940827385, 0.16056118751173226, 0.6679104520842614, 0.06588235761245671, 0.8538899365928658, 0.15169367340431758, 0.39154765, 0.891495374170482, 7
0.3675889328063241, 0.5375000000000001, 0.0, 0.0, 0.0, 0.005703422405846564, 3.3611686543276806e-05, 0.00745341449357674, 3.205908805359033e-05, 0.021172219013856516, 0.01298701304393658, 0.0405007353424099, 0.008573655071748867, 0.7705223930656881, 0.2294117668858131, 0.48576851187272485, 0.0405007353424099, 0.79788357, 0.178806037225615, 5
0.20948616600790512, 0.5458333333333334, 0.0, 0.0, 0.0, 0.024714832592635582, 0.0008346715660413279, 0.04472049411673949, 0.0015206956730554346, 0.012651691484173245, 0.00649350652196829, 0.02430044186818526, 0.006235385698039417, 0.7873134374345622, 0.19058823734948094, 0.5313093141836106, 0.02430044186818526, 0.76944447, 0.1604548994355764, 5
0.41897233201581024, 0.5625, 0.0, 0.0, 0.0, 0.06463878977576687, 0.0010158203175417537, 0.047204963527642016, 0.0009510851505396092, 0.14898012080496115, 0.12256494299866116, 0.19661265981875803, 0.12392829855250823, 0.6026119443396356, 0.395294132968858, 0.3889943253207263, 0.19661265981875803, 0.43278608, 0.14853195948956827, 4
0.36363636363636365, 0.9375, 0.0, 0.33333332333333354, 0.0, 0.06083650178403619, 0.002718812618582049, 0.04472049188071479, 0.0006732407828413858, 0.08727084855990236, 0.06980519018015267, 0.07142857237534188, 0.12081060184534366, 0.6847014964531353, 0.07647059284429061, 0.81973435620695, 0.11413844319485682, 0.44724658, 0.8972981428143363, 7
0.9644268774703557, 0.9916666666666668, 0.0, 0.0, 0.0, 0.06844106750133742, 0.0012996527038320557, 0.03354036835152991, 0.0004408126698100037, 0.10276272123199756, 0.07873376721807006, 0.10162002649764339, 0.1270459742152463, 0.6343283633465135, 0.15058824052595152, 0.7514231612795207, 0.12002944683336195, 0.40621215, 0.9777735865880383, 7
0.9407114624505929, 0.46249999999999997, 0.0, 0.0, 0.0, 0.009505703211265152, 6.348871816838328e-05, 0.007453415835191562, 0.0001282363207040108, 0.03872966634328943, 0.05113636322129575, 0.04418262007229293, 0.021044426467827698, 0.9067164211057585, 0.16705882807612454, 0.44781785523477924, 0.04786450679039391, 0.5813492, 0.3532076530531482, 1
0.7233201581027667, 0.5583333333333333, 0.0, 0.0, 0.0, 0.032319394887883435, 0.000494750959546581, 0.03975155082288504, 0.0006743848256848763, 0.023754197095405025, 0.017045455624631042, 0.03829160450448008, 0.014809041471269165, 0.7798507484364557, 0.207058827017301, 0.512333982449078, 0.03829160450448008, 0.65661377, 0.17023469568192334, 5
0.43478260869565216, 0.9791666666666666, 0.0, 0.0, 0.0, 0.10836503495062884, 0.002112462368349725, 0.13043478941398823, 0.0029673060452361597, 0.18048026120775404, 0.15422076985210412, 0.14874816164397525, 0.23928291537699403, 0.5932835956852859, 0.02235295045674736, 1.0, 0.22606773765782223, 0.38897294, 0.8883129175296566, 7
0.7549407114624506, 0.6083333333333334, 0.0, 0.0, 0.0, 0.03612168630166749, 0.0005116448378894654, 0.017391307565757293, 0.0001175499050966427, 0.12780790945957893, 0.10146103894917988, 0.11413844319485682, 0.16757599633434148, 0.6100746400541599, 0.09647059390311415, 0.8633776101451416, 0.15832106658084633, 0.41818407, 0.9262573173619948, 7
0.8221343873517786, 0.9916666666666668, 0.0, 0.0, 0.0, 0.08365019209183314, 0.003659940765443094, 0.0621118023533042, 0.0030349267084948763, 0.07332816803495486, 0.05519480287991231, 0.05375552832286062, 0.1114575187386588, 0.6847014964531353, 0.0552941223806228, 0.8538899365928658, 0.10530191454122302, 0.5333069, 0.8786442155924952, 7
0.4624505928853755, 0.47500000000000003, 0.0, 0.0, 0.0, 0.011406844811693129, 0.0003006320544219004, 0.019875774069827698, 0.00024832867683276526, 0.008004131773946764, 0.0, 0.02061855713830223, 0.0023382696543018033, 0.7761194072956114, 0.1941176529757785, 0.5370019131916365, 0.02061855713830223, 1.0, 0.14672833256784246, 3
0.1660079051383399, 0.5875, 0.0, 0.0, 0.0, 0.06653992863855214, 0.0017216663520612304, 0.0273291903522242, 0.0005984364434400293, 0.01058610985549527, 0.007305194745899393, 0.019145801920870384, 0.004676539448899782, 0.8078358229442804, 0.17529412132179928, 0.5351043784811813, 0.019145801920870384, 0.64867723, 0.1876804891852748, 5
0.9723320158102766, 0.33749999999999997, 0.0, 0.0, 0.0, 0.030418250549812762, 0.00052284842148739, 0.009937885022491613, 8.549096556085968e-05, 0.08417247820828748, 0.05519480287991231, 0.1362297449467618, 0.056897900018771624, 0.6063433005924199, 0.40117647999307954, 0.37571158917865977, 0.1362297449467618, 0.6321268, 0.15311348474584419, 5
0.24505928853754938, 0.7916666666666667, 0.0, 0.0, 0.0, 0.07224337602538836, 0.0017486699853506804, 0.05590063329809731, 0.0011949809726835294, 0.42964112098036006, 0.4009740308362497, 0.5066273600395629, 0.3756819937433517, 0.4944030159939567, 0.6023529282214533, 0.16508542758948452, 0.5066273600395629, 0.29921305, 0.17063795315763192, 6
