@relation segment-10-8tst.dat
@attribute Region-centroid-col real [1.0, 254.0]
@attribute Region-centroid-row real [11.0, 251.0]
@attribute Region-pixel-count real [9.0, 10.0]
@attribute Short-line-density-5 real [0.0, 0.33333334]
@attribute Short-line-density-2 real [0.0, 0.22222222]
@attribute Vedge-mean real [0.0, 29.222221]
@attribute Vegde-sd real [0.0, 991.7184]
@attribute Hedge-mean real [0.0, 44.722225]
@attribute Hedge-sd real [-1.5894573e-08, 1386.3292]
@attribute Intensity-mean real [0.0, 143.44444]
@attribute Rawred-mean real [0.0, 137.11111]
@attribute Rawblue-mean real [0.0, 150.88889]
@attribute Rawgreen-mean real [0.0, 142.55556]
@attribute Exred-mean real [-49.666668, 9.888889]
@attribute Exblue-mean real [-12.444445, 82.0]
@attribute Exgreen-mean real [-33.88889, 24.666666]
@attribute Value-mean real [0.0, 150.88889]
@attribute Saturatoin-mean real [0.0, 1.0]
@attribute Hue-mean real [-3.0441751, 2.9124804]
@attribute Class integer [1, 7]
@inputs Region-centroid-col, Region-centroid-row, Region-pixel-count, Short-line-density-5, Short-line-density-2, Vedge-mean, Vegde-sd, Hedge-mean, Hedge-sd, Intensity-mean, Rawred-mean, Rawblue-mean, Rawgreen-mean, Exred-mean, Exblue-mean, Exgreen-mean, Value-mean, Saturatoin-mean, Hue-mean
@outputs Class
@data
0.236, 0.774468085106383, 0.0, 0.0, 0.0, 0.0887371735419187, 0.004630384244205814, 0.11633662283354503, 0.012396575634390962, 0.36795826195966885, 0.34488731010215623, 0.42225612999842155, 0.32796610447428903, 0.5906183660562547, 0.5359801873141287, 0.21041211781894426, 0.42225612999842155, 0.30292457, 0.10782177988874642, 6
0.048, 0.44680851063829785, 0.0, 0.0, 0.0, 0.02047781211429397, 0.00040741948287030457, 0.019801980383295767, 0.001907623250250125, 0.011816433822877465, 0.0, 0.02667683008184307, 0.006779661159149671, 0.808102349793827, 0.2121588197252005, 0.55531453429167, 0.02667683008184307, 1.0, 0.054768164869568925, 3
0.864, 0.425531914893617, 0.0, 0.0, 0.0, 0.05802044615546138, 0.0016317981224701346, 0.017326737847760357, 0.002508861836878437, 0.17037648716105036, 0.15164644227447924, 0.2019817219045126, 0.15254237417408792, 0.6972281610653703, 0.3523573429859195, 0.4229934894857449, 0.2019817219045126, 0.33914888, 0.08497014290621313, 5
0.192, 0.7829787234042553, 0.0, 0.0, 0.0, 0.19795222677491814, 0.009102586522392068, 0.2500000111386146, 0.02971883285196836, 0.4130255901993333, 0.3830155660215861, 0.47865857736745465, 0.36694914717753513, 0.5223880818986089, 0.6079404614461029, 0.15401302102851028, 0.47865857736745465, 0.31241447, 0.10363514977976201, 6
0.156, 0.374468085106383, 0.0, 0.0, 0.0, 0.15017069589162013, 0.009461193241630729, 0.07920793579060972, 0.00963348510386796, 0.4545205043828815, 0.43674174127216475, 0.5038109720021098, 0.41440677300344725, 0.5970149288101072, 0.5434243601493781, 0.19088934078043984, 0.5038109720021098, 0.25960675, 0.11132090143370488, 4
0.352, 0.36595744680851067, 0.0, 0.49999999999999994, 0.0, 0.05460752968817184, 0.0011769886461642756, 0.07673268167091515, 0.012137264344697666, 0.1489420250832166, 0.158578851732652, 0.171493911588852, 0.1135593238437231, 0.914712154397825, 0.3002481554716804, 0.29284165557756664, 0.171493911588852, 0.40403765, 0.19860780374560277, 1
0.336, 0.31063829787234043, 0.0, 0.49999999999999994, 0.0, 0.12627988130321713, 0.005760458630562449, 0.07673266830457766, 0.021866123451766712, 0.1569112473073267, 0.167244361605628, 0.1806402581134284, 0.11949152897874178, 0.9168443502980074, 0.3089330107521755, 0.2754880542958104, 0.1806402581134284, 0.40511805, 0.19997638457710754, 1
0.876, 0.39148936170212767, 0.0, 0.0, 0.0, 0.07167234547170104, 0.0006450812323801864, 0.037128711547887376, 0.002217612163618594, 0.0164880476951058, 0.0025996532738511878, 0.0365853689489145, 0.007627118708704396, 0.7910447825923685, 0.23945410151069252, 0.5249457710941507, 0.0365853689489145, 0.94708997, 0.07092511331000628, 3
0.792, 1.0, 0.0, 0.0, 0.0, 0.13993172532935852, 0.004341297764302512, 0.06435644226056311, 0.006603040647119343, 0.06842539389099553, 0.05112651137014229, 0.05030488187602266, 0.10508474834817583, 0.746268661012634, 0.07196030204760842, 0.8633405802532459, 0.0945122016889132, 0.5633903, 0.8699099900199436, 7
0.252, 0.5446808510638298, 0.0, 0.0, 0.0, 0.02047781825763822, 0.00040741957453970423, 0.01980198394765243, 0.0004769059091359767, 0.03737290652605396, 0.05112651137014229, 0.04039634438090252, 0.020338983477449012, 0.9872068169230002, 0.16377171974521157, 0.4577006530037032, 0.045731708613734455, 0.5952381, 0.30938238654296224, 1
0.060000000000000005, 0.20851063829787236, 0.0, 0.0, 0.0, 0.08873718582860722, 0.004164729972352203, 0.07425741864032892, 0.009156592554058594, 0.14014840874722886, 0.13691506535177245, 0.17225609912951748, 0.10677966192186154, 0.8230277210951031, 0.34367246537291696, 0.31019521781376874, 0.17225609912951748, 0.44109204, 0.1560522403817186, 1
0.464, 0.6468085106382979, 0.0, 0.49999999999999994, 0.0, 0.05460749037076865, 0.0015844084040427795, 0.0915841529237326, 0.0064143835845745165, 0.10827150501154603, 0.10051992544506519, 0.0945122016889132, 0.13050846720769887, 0.80170576209328, 0.10794045139647458, 0.7440347090767501, 0.11737804742108485, 0.24844901, 0.8903025097344013, 7
0.452, 0.4085106382978724, 0.0, 0.0, 0.0, 0.034129695457838574, 0.0012335243733808318, 0.0866336357734518, 0.006706847443572135, 0.13382798216649527, 0.07538994603353881, 0.20655488144728787, 0.1093220322823901, 0.4179104808706991, 0.5397022346498656, 0.37960954484968545, 0.20655488144728787, 0.67951304, 0.051586645632029915, 3
0.128, 0.6553191489361703, 0.0, 0.0, 0.0, 0.05119453335740706, 0.0015447060814732566, 0.07178218679786351, 0.005664451701044667, 0.09508107308794321, 0.08318890569911318, 0.06707317583469688, 0.1372881367566791, 0.7761194016962099, 0.03349876100924219, 0.9002169195279526, 0.12347561634397343, 0.46356925, 0.8337957492998131, 7
0.56, 0.7106382978723405, 0.0, 0.0, 0.0, 0.15358354478212294, 0.00336120673842201, 0.10148512039260675, 0.02329685003174047, 0.25611434289200663, 0.24610050066981362, 0.2896341465506023, 0.22711865531456488, 0.7292110899732225, 0.39330025449790373, 0.31887201845464686, 0.2896341465506023, 0.29320765, 0.12214720421289599, 6
0.384, 0.39148936170212767, 0.0, 0.0, 0.0, 0.2866893880301484, 0.011407747414869454, 0.17574259695373148, 0.11028449249366798, 0.06457818674400088, 0.038128248120470214, 0.0998475624918669, 0.050847456786842854, 0.6801705708361938, 0.33126551809167026, 0.4772234300422077, 0.0998475624918669, 0.69722587, 0.061199887306956025, 3
0.24, 0.7957446808510639, 0.0, 0.0, 0.0, 0.15699660254633022, 0.005220165605659571, 0.06683166073669104, 0.007277696942227189, 0.44874967140352595, 0.41854417911777075, 0.5137195129271082, 0.40338984240160886, 0.5074626856506381, 0.6178660103380973, 0.15184378670343096, 0.5137195129271082, 0.2978795, 0.1008902320178236, 6
0.984, 0.16170212765957448, 0.0, 0.0, 0.0, 0.04436901373338464, 0.0008714349808656934, 0.03712871377561029, 0.0045068132565724665, 1.0, 1.0, 1.0, 0.9940678558819309, 0.5223880818986089, 0.5037221087501321, 0.3362256002136261, 1.0, 0.12111875, 0.0725281850578447, 2
0.188, 0.5276595744680851, 0.0, 0.0, 0.0, 0.010238908514484687, 0.00023766144394521627, 0.014851487737967033, 0.000572287155345469, 0.0032976094648249485, 0.0, 0.009146342408722537, 0.0, 0.8742004265374317, 0.16501241447333623, 0.5704989168665685, 0.009146342408722537, 0.7777778, 0.0947826928202804, 3
0.8, 0.7574468085106383, 0.0, 0.0, 0.0, 0.06825943514775573, 0.0022926746035458884, 0.15099007357856908, 0.01602627312773061, 0.30942569386628077, 0.2954939248833841, 0.34756100329974865, 0.27881357270180995, 0.6801705708361938, 0.43548390428640216, 0.2950108313343149, 0.34756100329974865, 0.27838665, 0.11311487446030705, 6
0.08399999999999999, 0.29787234042553196, 0.0, 0.0, 0.0, 0.0887371981152957, 0.0032140895745094533, 0.07920793579060972, 0.006199776142753579, 0.133278381145496, 0.14731369123747107, 0.15015245465752425, 0.09999999999999999, 0.9530916825200831, 0.26674939446243817, 0.31236443261607105, 0.15015245465752425, 0.39975148, 0.22270014536448068, 1
