@relation vowel-10-6tra.dat
@attribute TT integer [0, 1]
@attribute SpeakerNumber integer [0, 14]
@attribute Sex integer [0, 1]
@attribute F0 real [-5.211, -0.941]
@attribute F1 real [-1.274, 5.074]
@attribute F2 real [-2.487, 1.431]
@attribute F3 real [-1.409, 2.377]
@attribute F4 real [-2.127, 1.831]
@attribute F5 real [-0.836, 2.327]
@attribute F6 real [-1.537, 1.403]
@attribute F7 real [-1.293, 2.039]
@attribute F8 real [-1.613, 1.309]
@attribute F9 real [-1.68, 1.396]
@attribute Class integer [0, 10]
@inputs TT, SpeakerNumber, Sex, F0, F1, F2, F3, F4, F5, F6, F7, F8, F9
@outputs Class
@data
0, 0, 0, 0.3681498829039813, 0.2665406427221172, 0.456262939958592, 0.8420496566296884, 0.5051572975760701, 0.7786911160290862, 0.4070138150903294, 0.5468187274909965, 0.2529089664613279, 0.2815344603381015, 0
0, 0, 0, 0.4412177985948478, 0.27882797731569, 0.45005175983436846, 0.7326994189117804, 0.48014440433212996, 0.8754347138792286, 0.4158696422245838, 0.5411164465786316, 0.3394934976043806, 0.387516254876463, 1
0, 0, 0, 0.723887587822014, 0.34152488972904854, 0.22179089026915105, 0.41098784997358695, 0.36616812790097986, 0.7571925387290547, 0.3393552957846263, 0.59093637454982, 0.27515400410677615, 0.5302340702210664, 2
0, 0, 0, 0.6847775175644029, 0.48566477630749844, 0.24197722567287777, 0.6394611727416799, 0.27694687983496646, 0.5994309200126462, 0.3436060928090684, 0.4585834333733494, 0.5208761122518824, 0.28771131339401823, 3
0, 0, 0, 0.6119437939110071, 0.5059861373660995, 0.41071428571428564, 0.6526677231907027, 0.12738525012893237, 0.5058488776478027, 0.6840240878498052, 0.3430372148859544, 0.646817248459959, 0.4174252275682705, 4
0, 0, 0, 0.5524590163934426, 0.5022054190296157, 0.4342650103519668, 0.590068674062335, 0.13898916967509017, 0.5346190325640214, 0.6213248317392844, 0.31422569027611047, 0.63347022587269, 0.4275032509752926, 5
0, 0, 0, 0.4049180327868852, 0.5982986767485823, 0.5175983436853001, 0.6489698890649763, 0.03403816400206283, 0.5494783433449257, 0.6585193057031526, 0.523109243697479, 0.6810403832991102, 0.4271781534460338, 6
0, 0, 0, 0.2974238875878221, 0.5637996219281665, 0.6617494824016562, 0.8399366085578448, 0.0804538421866941, 0.45178627884919376, 0.39036486007793125, 0.6857743097238896, 0.7488021902806298, 0.4483094928478544, 7
0, 0, 0, 0.3660421545667447, 0.48613736609955893, 0.2730331262939958, 0.7889593238246171, 0.5652398143372873, 0.7628833386025924, 0.37938363443145584, 0.5987394957983194, 0.5725530458590007, 0.2743823146944084, 9
0, 0, 0, 0.5103044496487119, 0.4746376811594203, 0.3343685300207038, 0.566825145272055, 0.3334192882929345, 0.702497628833386, 0.34077222812610697, 0.5918367346938777, 0.5458590006844627, 0.27860858257477245, 10
0, 0, 0, 0.3648711943793911, 0.2594517958412098, 0.4743788819875776, 0.8225039619651349, 0.49123259412068077, 0.8223205817262093, 0.4194119730782855, 0.5492196878751501, 0.2792607802874743, 0.2818595578673603, 0
0, 0, 0, 0.46229508196721314, 0.26937618147448017, 0.4070910973084885, 0.7321711568938194, 0.48375451263537905, 0.8697439140056908, 0.4045341834927382, 0.6134453781512605, 0.2871321013004791, 0.4398569570871262, 1
0, 0, 0, 0.7203747072599532, 0.35097668557025835, 0.2072981366459627, 0.40412044374009515, 0.36694172253739044, 0.7701549162187796, 0.32199787460148777, 0.6020408163265307, 0.24298425735797397, 0.5373862158647594, 2
