@relation vowel-10-3tst.dat
@attribute TT integer [0, 1]
@attribute SpeakerNumber integer [0, 14]
@attribute Sex integer [0, 1]
@attribute F0 real [-5.211, -0.941]
@attribute F1 real [-1.274, 5.074]
@attribute F2 real [-2.487, 1.431]
@attribute F3 real [-1.409, 2.377]
@attribute F4 real [-2.127, 1.831]
@attribute F5 real [-0.836, 2.327]
@attribute F6 real [-1.537, 1.403]
@attribute F7 real [-1.293, 2.039]
@attribute F8 real [-1.613, 1.309]
@attribute F9 real [-1.68, 1.396]
@attribute Class integer [0, 10]
@inputs TT, SpeakerNumber, Sex, F0, F1, F2, F3, F4, F5, F6, F7, F8, F9
@outputs Class
@data
0, 0, 0, 0.6119437939110071, 0.48274635361081464, 0.38995409127734265, 0.6737170596393897, 0.0706281833616299, 0.4769076305220884, 0.7289024923480543, 0.23476379372520734, 0.7046153846153848, 0.28863232682060397, 4
0, 0, 0, 0.5103044496487119, 0.44734969761650667, 0.3102889549014312, 0.5610263522884882, 0.3419354838709677, 0.6850736278447122, 0.305203323130739, 0.5337179949513162, 0.5911538461538463, 0.09902309058614572, 10
0, 0, 0, 0.6807962529274005, 0.4553539665599431, 0.21172022684310016, 0.645631067961165, 0.298811544991511, 0.49096385542168675, 0.4280717096633144, 0.288135593220339, 0.643846153846154, 0.1269982238010658, 3
0, 0, 0, 0.7330210772833723, 0.3247954464603344, 0.13826627059141233, 0.4479889042995838, 0.44923599320882845, 0.7098393574297188, 0.30476606908613907, 0.5539127298954201, 0.265, 0.38809946714031984, 2
0, 0, 0, 0.41030444964871193, 0.5090715048025614, 0.4577369700243046, 0.6303744798890429, 0.0, 0.42202141900937085, 0.7564494971578488, 0.4331049404976559, 0.7800000000000001, 0.37078152753108357, 6
0, 0, 0, 0.39063231850117097, 0.38545001778726434, 0.2889549014312719, 0.5478502080443828, 0.36400679117147705, 0.749665327978581, 0.3909051158723218, 0.706455102776776, 0.6676923076923078, 0.3854351687388988, 8
0, 0, 0, 0.4847775175644028, 0.4711846318036287, 0.31298946799891975, 0.631761442441054, 0.3674023769100169, 0.6308567603748326, 0.4018364669873197, 0.2946267580238009, 0.5142307692307693, 0.2122557726465365, 4
0, 0, 0, 0.3142857142857143, 0.46887228744219145, 0.17391304347826086, 0.8644244105409153, 0.6400679117147707, 0.7336010709504684, 0.3410581547879318, 0.5997115037865128, 0.5573076923076924, 0.019982238010657294, 9
0, 0, 0, 0.6768149882903981, 0.3697972251867663, 0.7048339184445044, 0.27600554785020803, 0.530730050933786, 0.2215528781793842, 0.5155225185832969, 0.1868012982329607, 0.9257692307692309, 0.47424511545293085, 5
0, 0, 0, 0.5950819672131148, 0.6175738171469228, 0.5560356467728867, 0.29576976421636614, 0.28081494057724954, 0.38386880856760375, 0.49672059466550067, 0.4504147133068878, 0.7076923076923078, 0.25044404973357026, 4
