@relation vowel-10-10tst.dat
@attribute TT integer [0, 1]
@attribute SpeakerNumber integer [0, 14]
@attribute Sex integer [0, 1]
@attribute F0 real [-5.211, -0.941]
@attribute F1 real [-1.274, 5.074]
@attribute F2 real [-2.487, 1.431]
@attribute F3 real [-1.409, 2.377]
@attribute F4 real [-2.127, 1.831]
@attribute F5 real [-0.836, 2.327]
@attribute F6 real [-1.537, 1.403]
@attribute F7 real [-1.293, 2.039]
@attribute F8 real [-1.613, 1.309]
@attribute F9 real [-1.68, 1.396]
@attribute Class integer [0, 10]
@inputs TT, SpeakerNumber, Sex, F0, F1, F2, F3, F4, F5, F6, F7, F8, F9
@outputs Class
@data
0, 0, 0, 0.2852040816326531, 0.60994005028041, 0.7260351673284176, 0.9311486262826879, 0.0, 0.4484451718494272, 0.3861461921163414, 0.7737359039650781, 0.7809009009009009, 0.3701883701883702, 7
0, 0, 0, 0.7561224489795919, 0.37497582672597174, 0.2064662507090187, 0.42105263157894735, 0.4581917063222297, 0.7715220949263504, 0.3030998851894374, 0.6518734085121862, 0.2572972972972973, 0.4283374283374283, 2
0, 0, 0, 0.620918367346939, 0.5900212724811448, 0.3698241633579127, 0.6461436610393909, 0.1696125084976206, 0.6212765957446809, 0.5243015690776885, 0.43652237177155323, 0.6154954954954955, 0.20966420966420968, 4
0, 0, 0, 0.5160714285714287, 0.2496615741636047, 0.35961429381735677, 0.6557431314134392, 0.5166553365057783, 0.9103109656301147, 0.4802908534251818, 0.6886140414696252, 0.42342342342342343, 0.40909090909090906, 1
0, 0, 0, 0.6308673469387756, 0.47650357764455614, 0.33579126488939304, 0.5617345249917246, 0.2756628144119646, 0.6857610474631752, 0.3409873708381171, 0.7595489268825026, 0.5113513513513513, 0.2637182637182637, 10
0, 0, 0, 0.37372448979591844, 0.2202668729452717, 0.45292115711854797, 0.9357828533598147, 0.5958531611148877, 0.800327332242226, 0.5147340221967088, 0.5711167697344488, 0.37657657657657656, 0.07944307944307949, 0
0, 0, 0, 0.40714285714285725, 0.5960162444401469, 0.4574588769143506, 0.578285335981463, 0.06662134602311354, 0.5178396072013094, 0.7129735935706085, 0.5212804656238632, 0.7189189189189189, 0.3808353808353808, 6
0, 0, 0, 0.28775510204081645, 0.8232450203055501, 0.8278502552467386, 0.1770936775902019, 0.2671651937457511, 0.29590834697217683, 0.6651358591657099, 0.6522371771553291, 0.5372972972972972, 0.7555282555282554, 7
0, 0, 0, 0.10688775510204085, 0.6495842196867143, 0.693703913783324, 0.5700099304865939, 0.3759347382732834, 0.7322422258592471, 0.5996938384998086, 0.4066933430338304, 0.7030630630630631, 0.604013104013104, 9
0, 0, 0, 0.31352040816326543, 0.8990524076580932, 0.7243335224049915, 0.12744124462098638, 0.2855200543847722, 0.3705400981996727, 0.8323765786452354, 0.7118952346307748, 0.4590990990990991, 0.6613431613431613, 7
0, 0, 0, 0.1926020408163267, 0.15432218139624831, 0.9861032331253545, 0.7391592188017213, 0.88137321549966, 0.5126022913256956, 0.6119402985074627, 0.3233903237540924, 0.08180180180180174, 0.3071253071253071, 0
0, 0, 0, 0.5010204081632654, 0.7387352543028427, 0.6313102665910381, 0.35484938761999335, 0.3429639700883752, 0.26972176759410804, 0.46383467278989665, 0.48672244452528185, 0.9520720720720721, 0.4635544635544635, 6
0, 0, 0, 0.5331632653061225, 0.5219493328176368, 0.44327850255246737, 0.8169480304534922, 0.3317471108089734, 0.6959083469721767, 0.4703406046689629, 0.8614041469625318, 0.5167567567567567, 0.2870597870597871, 10
0, 0, 0, 0.9619897959183674, 0.11777219106555792, 0.0, 0.6607083747103608, 0.5533650577838204, 1.0, 0.6605434366628397, 0.7264459803564932, 0.0, 0.26003276003276, 0
0, 0, 0, 0.22933673469387772, 0.6064590988203442, 0.5796937039137834, 0.7454485269778219, 0.30421481985044185, 0.44942716857610476, 0.7592805204745503, 0.47289923608584933, 1.0, 0.5081900081900081, 9
0, 0, 0, 0.8926020408163267, 0.49487526590601427, 0.39506522972206465, 0.7285666997682887, 0.33412644459551316, 0.5774140752864158, 0.4630692690394183, 0.7409967260822117, 0.46702702702702703, 0.5167895167895168, 3
0, 0, 0, 0.8107142857142857, 0.5182749951653451, 0.5431083380601248, 0.8282025819265144, 0.2909585316111488, 0.4484451718494272, 0.43398392652123996, 0.8126591487813749, 0.47927927927927927, 0.6232596232596233, 5
