@relation vowel-10-8tra.dat
@attribute TT integer [0, 1]
@attribute SpeakerNumber integer [0, 14]
@attribute Sex integer [0, 1]
@attribute F0 real [-5.211, -0.941]
@attribute F1 real [-1.274, 5.074]
@attribute F2 real [-2.487, 1.431]
@attribute F3 real [-1.409, 2.377]
@attribute F4 real [-2.127, 1.831]
@attribute F5 real [-0.836, 2.327]
@attribute F6 real [-1.537, 1.403]
@attribute F7 real [-1.293, 2.039]
@attribute F8 real [-1.613, 1.309]
@attribute F9 real [-1.68, 1.396]
@attribute Class integer [0, 10]
@inputs TT, SpeakerNumber, Sex, F0, F1, F2, F3, F4, F5, F6, F7, F8, F9
@outputs Class
@data
0, 0, 0, 0.3681498829039813, 0.269985639061752, 0.4658974358974359, 0.8579117330462863, 0.49494694290045477, 0.7786911160290862, 0.39081632653061216, 0.5468187274909965, 0.26214969847463643, 0.2815344603381015, 0
0, 0, 0, 0.4412177985948478, 0.28243178554332216, 0.45974358974358975, 0.7465016146393972, 0.47043961596766043, 0.8754347138792286, 0.3993197278911564, 0.5411164465786316, 0.3518978361120966, 0.387516254876463, 1
0, 0, 0, 0.723887587822014, 0.34593904579543644, 0.2335897435897436, 0.418729817007535, 0.358767054067711, 0.7571925387290547, 0.32585034013605435, 0.59093637454982, 0.285207520397304, 0.5302340702210664, 2
0, 0, 0, 0.6119437939110071, 0.5125259294718365, 0.4207692307692308, 0.6649623250807319, 0.12481051035876706, 0.5058488776478027, 0.6568027210884353, 0.3430372148859544, 0.6704505143667968, 0.4174252275682705, 4
0, 0, 0, 0.5524590163934426, 0.5086963459390458, 0.4441025641025641, 0.601184068891281, 0.1361798888327438, 0.5346190325640214, 0.5965986394557822, 0.31422569027611047, 0.6566158212131962, 0.4275032509752926, 5
0, 0, 0, 0.4049180327868852, 0.6060315940641455, 0.5266666666666666, 0.661194833153929, 0.03335017685699848, 0.5494783433449257, 0.6323129251700679, 0.523109243697479, 0.7059240865555162, 0.4271781534460338, 6
0, 0, 0, 0.2974238875878221, 0.5710866443274294, 0.6694871794871795, 0.8557588805166846, 0.07882769075290552, 0.45178627884919376, 0.374829931972789, 0.6857743097238896, 0.7761617594891805, 0.4483094928478544, 7
0, 0, 0, 0.3163934426229509, 0.5409286740067019, 0.39692307692307693, 0.5643164693218514, 0.3668519454269833, 0.7951312045526399, 0.3486394557823128, 0.6665666266506604, 0.5129478538488826, 0.405071521456437, 8
0, 0, 0, 0.3660421545667447, 0.49242061592468483, 0.2843589743589744, 0.8038213132400431, 0.5538150581101566, 0.7628833386025924, 0.3642857142857142, 0.5987394957983194, 0.5934728627172756, 0.2743823146944084, 9
0, 0, 0, 0.5103044496487119, 0.4807722993457795, 0.34512820512820513, 0.577502691065662, 0.32668014148559876, 0.702497628833386, 0.32721088435374146, 0.5918367346938777, 0.5658034764100746, 0.27860858257477245, 10
0, 0, 0, 0.3648711943793911, 0.26280516993776926, 0.4838461538461538, 0.8379978471474704, 0.48130368873168267, 0.8223205817262093, 0.4027210884353741, 0.5492196878751501, 0.2894643490599504, 0.2818595578673603, 0
0, 0, 0, 0.46229508196721314, 0.2728578267113451, 0.41717948717948716, 0.7459634015069967, 0.4739767559373421, 0.8697439140056908, 0.3884353741496598, 0.6134453781512605, 0.2976232706633558, 0.4398569570871262, 1
0, 0, 0, 0.7203747072599532, 0.3555130046274134, 0.21923076923076928, 0.4117330462863294, 0.35952501263264275, 0.7701549162187796, 0.3091836734693877, 0.6020408163265307, 0.2518623625399078, 0.5373862158647594, 2
0, 0, 0, 0.6807962529274005, 0.48795276846976227, 0.25153846153846154, 0.6431646932185144, 0.2945932289034866, 0.5191274106860575, 0.42278911564625843, 0.38745498199279715, 0.6144022703086202, 0.29908972691807545, 3
0, 0, 0, 0.6255269320843091, 0.5453965214616243, 0.3751282051282051, 0.6302475780409043, 0.1414855987872663, 0.5880493202655707, 0.586734693877551, 0.37394957983193283, 0.681802057467187, 0.3403771131339402, 4
0, 0, 0, 0.5585480093676815, 0.5228977182064785, 0.44846153846153847, 0.5947255113024758, 0.11571500757958564, 0.5611760986405311, 0.6061224489795918, 0.31092436974789917, 0.6630010642071658, 0.3972691807542263, 5
0, 0, 0, 0.29508196721311475, 0.5623105153981172, 0.6702564102564103, 0.8560279870828849, 0.055836280949974726, 0.44356623458741695, 0.37585034013605434, 0.7016806722689076, 0.784320681092586, 0.4509102730819246, 7
0, 0, 0, 0.3344262295081968, 0.5182703047710229, 0.33, 0.5422497308934338, 0.37316826680141485, 0.7398039835599115, 0.47721088435374137, 0.5465186074429773, 0.7112451223838241, 0.35760728218465543, 8
0, 0, 0, 0.5304449648711943, 0.46641136109781395, 0.3384615384615385, 0.591227125941873, 0.30773117736230415, 0.6753082516598166, 0.33163265306122436, 0.658763505402161, 0.5473572188719404, 0.2724317295188557, 10
0, 0, 0, 0.3620608899297424, 0.25706079463858306, 0.47333333333333333, 0.8611410118406888, 0.488377968671046, 0.797344293392349, 0.40068027210884344, 0.559123649459784, 0.3323873714083009, 0.2727568270481145, 0
0, 0, 0, 0.4791569086651054, 0.2683899792564225, 0.38871794871794874, 0.7039827771797632, 0.46210207175341084, 0.8716408472968701, 0.4496598639455781, 0.6050420168067228, 0.3976587442355446, 0.40799739921976597, 1
0, 0, 0, 0.7274004683840749, 0.3684378490505824, 0.2005128205128205, 0.4413347685683531, 0.39641232945932287, 0.7556117609864053, 0.3020408163265305, 0.601140456182473, 0.2688896771904931, 0.497074122236671, 2
0, 0, 0, 0.6789227166276347, 0.48188926120951014, 0.25051282051282053, 0.6533907427341227, 0.287266296109146, 0.5618084097375908, 0.35680272108843525, 0.45048019207683077, 0.5838949982263214, 0.2708062418725618, 3
0, 0, 0, 0.6032786885245902, 0.5458752194032233, 0.3482051282051282, 0.6243272335844995, 0.18191005558362805, 0.6104963642111918, 0.49863945578231283, 0.4234693877551021, 0.6214969847463641, 0.3234720416124838, 4
0, 0, 0, 0.5442622950819672, 0.543322163714696, 0.4248717948717949, 0.5627018299246502, 0.1440121273370389, 0.522921277268416, 0.6751700680272108, 0.27340936374549824, 0.6456190138346932, 0.4154746423927178, 5
0, 0, 0, 0.3690866510538643, 0.5623105153981172, 0.5366666666666666, 0.6515069967707212, 0.10965133906013136, 0.30129623774897246, 0.7489795918367346, 0.47238895558223293, 0.6938630720113516, 0.5451885565669702, 6
0, 0, 0, 0.28688524590163933, 0.5742779639380884, 0.6638461538461539, 0.8186221743810549, 0.028549772612430524, 0.44641163452418586, 0.40578231292517, 0.6890756302521008, 0.7729691379921959, 0.46651495448634595, 7
0, 0, 0, 0.3510538641686183, 0.4930588798468167, 0.3374358974358974, 0.5532831001076426, 0.3436078827690753, 0.8011381599747075, 0.40476190476190466, 0.6641656662665067, 0.6285916991841078, 0.4294538361508453, 8
0, 0, 0, 0.3444964871194379, 0.4956119355353439, 0.28282051282051285, 0.806243272335845, 0.5497726124305204, 0.7834334492570344, 0.34727891156462576, 0.6002400960384154, 0.5122383824051082, 0.3764629388816645, 9
0, 0, 0, 0.5508196721311476, 0.46290090952608903, 0.3453846153846154, 0.5861141011840689, 0.297877716018191, 0.7037622510275054, 0.31598639455782307, 0.6749699879951981, 0.4998226321390564, 0.3098179453836151, 10
0, 0, 0, 0.3716627634660421, 0.25195468326152864, 0.45615384615384613, 0.8522604951560818, 0.488377968671046, 0.7938665823585204, 0.42993197278911555, 0.5564225690276111, 0.3675062078751331, 0.2721066319895969, 0
