@relation vowel-10-9tst.dat
@attribute TT integer [0, 1]
@attribute SpeakerNumber integer [0, 14]
@attribute Sex integer [0, 1]
@attribute F0 real [-5.211, -0.941]
@attribute F1 real [-1.274, 5.074]
@attribute F2 real [-2.487, 1.431]
@attribute F3 real [-1.409, 2.377]
@attribute F4 real [-2.127, 1.831]
@attribute F5 real [-0.836, 2.327]
@attribute F6 real [-1.537, 1.403]
@attribute F7 real [-1.293, 2.039]
@attribute F8 real [-1.613, 1.309]
@attribute F9 real [-1.68, 1.396]
@attribute Class integer [0, 10]
@inputs TT, SpeakerNumber, Sex, F0, F1, F2, F3, F4, F5, F6, F7, F8, F9
@outputs Class
@data
0, 0, 0, 0.6794342958161463, 0.518694885361552, 0.3829353523587652, 0.6600367197062424, 0.1349163518618457, 0.5521380345086272, 0.5670311867152693, 0.20633442012109918, 0.7273864110045851, 0.42530431575064553, 5
0, 0, 0, 0.890689451974072, 0.34938271604938265, 0.1275480489225393, 0.44461444308445536, 0.37344846195358883, 0.8315828957239311, 0.22478736330498178, 0.6530041918956684, 0.25177157148811996, 0.549981556621173, 2
0, 0, 0, 0.7713612256923985, 0.5592592592592592, 0.304601048340128, 0.6930844553243575, 0.14058283864004323, 0.6155288822205551, 0.5552855407047387, 0.2990218910107126, 0.7569820758649436, 0.3264478052379196, 4
0, 0, 0, 0.687094873305834, 0.5343915343915344, 0.38788584740827015, 0.6526927784577724, 0.11305990286022671, 0.5836459114778695, 0.5783718104495746, 0.20121099208197482, 0.7348895373072112, 0.3909996311324234, 5
0, 0, 0, 0.5872127283441368, 0.2530864197530864, 0.3200349446709376, 0.7769277845777234, 0.48300053966540746, 0.9519879969992499, 0.3920615633859862, 0.6576618537494178, 0.42309295539808245, 0.4031722611582442, 1
0, 0, 0, 0.45197407189157346, 0.2349206349206349, 0.3966220151426907, 0.9455324357405142, 0.5110631408526713, 0.8597149287321831, 0.36857027136492504, 0.5822077317186772, 0.38766152563568146, 0.24898561416451498, 0
0, 0, 0, 0.27990571596935787, 0.6126984126984127, 0.6170646476412346, 0.8148714810281518, 0.0, 0.4508627156789198, 0.45889023896314296, 0.7028411737307871, 0.8807836598582741, 0.44854297307266694, 7
0, 0, 0, 0.5854449027695936, 0.2675485008818342, 0.27431566686080366, 0.6863525091799265, 0.45871559633027525, 0.9868717179294824, 0.3932766302146618, 0.6502095947834188, 0.39849937473947467, 0.49096274437476944, 1
0, 0, 0, 0.7377725397760756, 0.6026455026455027, 0.6004659289458356, 0.4290085679314566, 0.2765785213167836, 0.3454613653413353, 0.43661401377075737, 0.45179319981369354, 0.8315964985410587, 0.41903356694946514, 4
0, 0, 0, 0.20182675309369502, 0.24691358024691357, 0.8526499708794408, 0.6888004895960833, 0.7733405288720993, 0.7085521380345087, 0.7436208991494532, 0.22030740568234744, 0.25677365568987065, 0.3286610106971597, 0
