@relation vowel-10-4tra.dat
@attribute TT integer [0, 1]
@attribute SpeakerNumber integer [0, 14]
@attribute Sex integer [0, 1]
@attribute F0 real [-5.211, -0.941]
@attribute F1 real [-1.274, 5.074]
@attribute F2 real [-2.487, 1.431]
@attribute F3 real [-1.409, 2.377]
@attribute F4 real [-2.127, 1.831]
@attribute F5 real [-0.836, 2.327]
@attribute F6 real [-1.537, 1.403]
@attribute F7 real [-1.293, 2.039]
@attribute F8 real [-1.613, 1.309]
@attribute F9 real [-1.68, 1.396]
@attribute Class integer [0, 10]
@inputs TT, SpeakerNumber, Sex, F0, F1, F2, F3, F4, F5, F6, F7, F8, F9
@outputs Class
@data
0, 0, 0, 0.3681498829039813, 0.2665406427221172, 0.46375701888718734, 0.8420496566296884, 0.49494694290045477, 0.7786911160290862, 0.39081632653061216, 0.5353846153846155, 0.2529089664613279, 0.2815344603381015, 0
0, 0, 0, 0.6847775175644029, 0.48566477630749844, 0.2524247064828995, 0.6394611727416799, 0.2713491662455786, 0.5994309200126462, 0.32993197278911557, 0.444923076923077, 0.5208761122518824, 0.28771131339401823, 3
0, 0, 0, 0.6119437939110071, 0.5059861373660995, 0.4188361408882083, 0.6526677231907027, 0.12481051035876706, 0.5058488776478027, 0.6568027210884353, 0.3264615384615385, 0.646817248459959, 0.4174252275682705, 4
0, 0, 0, 0.5524590163934426, 0.5022054190296157, 0.44206227667177134, 0.590068674062335, 0.1361798888327438, 0.5346190325640214, 0.5965986394557822, 0.29692307692307696, 0.63347022587269, 0.4275032509752926, 5
0, 0, 0, 0.4049180327868852, 0.5982986767485823, 0.5242470648289944, 0.6489698890649763, 0.03335017685699848, 0.5494783433449257, 0.6323129251700679, 0.5110769230769232, 0.6810403832991102, 0.4271781534460338, 6
0, 0, 0, 0.3163934426229509, 0.5340264650283554, 0.3950995405819296, 0.5538827258320127, 0.3668519454269833, 0.7951312045526399, 0.3486394557823128, 0.6581538461538463, 0.4948665297741273, 0.405071521456437, 8
0, 0, 0, 0.3660421545667447, 0.48613736609955893, 0.28305257784583976, 0.7889593238246171, 0.5538150581101566, 0.7628833386025924, 0.3642857142857142, 0.5886153846153847, 0.5725530458590007, 0.2743823146944084, 9
0, 0, 0, 0.5103044496487119, 0.4746376811594203, 0.3435426237876468, 0.566825145272055, 0.32668014148559876, 0.702497628833386, 0.32721088435374146, 0.5815384615384617, 0.5458590006844627, 0.27860858257477245, 10
0, 0, 0, 0.3648711943793911, 0.2594517958412098, 0.48162327718223585, 0.8225039619651349, 0.48130368873168267, 0.8223205817262093, 0.4027210884353741, 0.5378461538461539, 0.2792607802874743, 0.2818595578673603, 0
0, 0, 0, 0.46229508196721314, 0.26937618147448017, 0.41526288922919863, 0.7321711568938194, 0.4739767559373421, 0.8697439140056908, 0.3884353741496598, 0.6036923076923078, 0.2871321013004791, 0.4398569570871262, 1
0, 0, 0, 0.7203747072599532, 0.35097668557025835, 0.21822358346094956, 0.40412044374009515, 0.35952501263264275, 0.7701549162187796, 0.3091836734693877, 0.5920000000000001, 0.24298425735797397, 0.5373862158647594, 2
0, 0, 0, 0.6807962529274005, 0.4817265280403277, 0.2503828483920368, 0.6312731114632859, 0.2945932289034866, 0.5191274106860575, 0.42278911564625843, 0.37200000000000005, 0.5927446954141, 0.29908972691807545, 3
0, 0, 0, 0.6255269320843091, 0.5384373030875866, 0.3734047983665135, 0.618594823032224, 0.1414855987872663, 0.5880493202655707, 0.586734693877551, 0.3581538461538462, 0.6577686516084874, 0.3403771131339402, 4
0, 0, 0, 0.5585480093676815, 0.5162255828607436, 0.4464012251148546, 0.5837295298468042, 0.11571500757958564, 0.5611760986405311, 0.6061224489795918, 0.2935384615384616, 0.6396303901437372, 0.3972691807542263, 5
0, 0, 0, 0.3814988290398127, 0.5746691871455576, 0.543389484430832, 0.679080824088748, 0.04396159676604344, 0.4606386342080303, 0.638095238095238, 0.4818461538461539, 0.6940451745379878, 0.4619635890767231, 6
0, 0, 0, 0.29508196721311475, 0.5551354757403907, 0.6671771311893824, 0.8402007395668252, 0.055836280949974726, 0.44356623458741695, 0.37585034013605434, 0.6941538461538462, 0.7566735112936346, 0.4509102730819246, 7
0, 0, 0, 0.3344262295081968, 0.5116572148708254, 0.3284839203675345, 0.5322239830956155, 0.37316826680141485, 0.7398039835599115, 0.47721088435374137, 0.5350769230769232, 0.686173853524983, 0.35760728218465543, 8
0, 0, 0, 0.36018735362997656, 0.4859798361688721, 0.27616130678917816, 0.8003169572107767, 0.5485093481556341, 0.7613025608599431, 0.3687074829931972, 0.6018461538461539, 0.5294318959616701, 0.3078673602080625, 9
0, 0, 0, 0.3620608899297424, 0.25378071833648397, 0.4711587544665646, 0.8452192287374538, 0.488377968671046, 0.797344293392349, 0.40068027210884344, 0.548, 0.32067077344284733, 0.2727568270481145, 0
0, 0, 0, 0.4791569086651054, 0.2649653434152489, 0.38693210821847884, 0.6909667194928686, 0.46210207175341084, 0.8716408472968701, 0.4496598639455781, 0.5950769230769232, 0.3836413415468857, 0.40799739921976597, 1
0, 0, 0, 0.7274004683840749, 0.36373660995589163, 0.19959162838182748, 0.4331748547279451, 0.39641232945932287, 0.7556117609864053, 0.3020408163265305, 0.5910769230769232, 0.2594113620807666, 0.497074122236671, 2
0, 0, 0, 0.6789227166276347, 0.47574039067422813, 0.24936191934660545, 0.6413100898045431, 0.287266296109146, 0.5618084097375908, 0.35680272108843525, 0.4366153846153847, 0.5633127994524298, 0.2708062418725618, 3
0, 0, 0, 0.6032786885245902, 0.5389098928796471, 0.3466054109239408, 0.612783940834654, 0.18191005558362805, 0.6104963642111918, 0.49863945578231283, 0.408923076923077, 0.5995893223819302, 0.3234720416124838, 4
0, 0, 0, 0.5442622950819672, 0.5363894139886578, 0.4229198570699337, 0.55229793977813, 0.1440121273370389, 0.522921277268416, 0.6751700680272108, 0.25507692307692315, 0.6228610540725531, 0.4154746423927178, 5
0, 0, 0, 0.3690866510538643, 0.5551354757403907, 0.53420112302195, 0.6394611727416799, 0.10965133906013136, 0.30129623774897246, 0.7489795918367346, 0.45907692307692316, 0.6694045174537988, 0.5451885565669702, 6
0, 0, 0, 0.3510538641686183, 0.4867674858223062, 0.3358856559469117, 0.5430533544638141, 0.3436078827690753, 0.8011381599747075, 0.40476190476190466, 0.6556923076923078, 0.6064339493497605, 0.4294538361508453, 8
0, 0, 0, 0.3444964871194379, 0.48928796471329555, 0.28152118427769274, 0.7913365029054411, 0.5497726124305204, 0.7834334492570344, 0.34727891156462576, 0.5901538461538463, 0.4941820670773443, 0.3764629388816645, 9
0, 0, 0, 0.5508196721311476, 0.45699432892249525, 0.34379785604900465, 0.5752773375594296, 0.297877716018191, 0.7037622510275054, 0.31598639455782307, 0.6667692307692308, 0.48220396988364134, 0.3098179453836151, 10
0, 0, 0, 0.3716627634660421, 0.24873976055450536, 0.4540581929555896, 0.8365029054410988, 0.488377968671046, 0.7938665823585204, 0.42993197278911555, 0.5452307692307693, 0.3545516769336071, 0.2721066319895969, 0
0, 0, 0, 0.5032786885245902, 0.25598613736609954, 0.3614088820826953, 0.6524035921817222, 0.4477008590197069, 0.8934555801454316, 0.451360544217687, 0.6175384615384616, 0.4295003422313484, 0.448959687906372, 1
0, 0, 0, 0.7330210772833723, 0.36609955891619406, 0.18095967330270551, 0.4807184363444269, 0.40651844365841333, 0.7258931394245969, 0.3268707482993196, 0.5987692307692308, 0.25564681724845995, 0.4902470741222367, 2
0, 0, 0, 0.6843091334894613, 0.49133585381222433, 0.22230729964267487, 0.6328578975171686, 0.3160687215765538, 0.5943724312361682, 0.33605442176870737, 0.43292307692307697, 0.528062970568104, 0.2815344603381015, 3
0, 0, 0, 0.5824355971896955, 0.5263074984247007, 0.34328739152628895, 0.6159535129424195, 0.24507326932794338, 0.6342080303509325, 0.42891156462585023, 0.4255384615384616, 0.5492813141683779, 0.3351755526657998, 4
0, 0, 0, 0.5142857142857142, 0.5522999369880277, 0.405308831036243, 0.5237717908082409, 0.20111167256189993, 0.43692696806828957, 0.7302721088435373, 0.23353846153846158, 0.5639972621492129, 0.49544863459037713, 5
0, 0, 0, 0.3868852459016393, 0.5356017643352237, 0.5211842776927004, 0.6502905441098785, 0.09146033350176858, 0.37464432500790384, 0.7085034013605441, 0.47138461538461546, 0.7036276522929501, 0.5078023407022108, 6
0, 0, 0, 0.2662763466042155, 0.5600189035916825, 0.6735579377233283, 0.7831484416270471, 0.1298635674583123, 0.24944672779007268, 0.5982993197278911, 0.45015384615384624, 0.8172484599589322, 0.5868010403120937, 7
0, 0, 0, 0.3730679156908665, 0.44896030245746693, 0.34379785604900465, 0.5567881669307977, 0.3501768569984841, 0.7805880493202656, 0.3911564625850339, 0.7067692307692308, 0.6324435318275154, 0.42002600780234073, 8
0, 0, 0, 0.35690866510538644, 0.4817265280403277, 0.22817764165390508, 0.7955625990491284, 0.5684689236988378, 0.7145115396775212, 0.4462585034013604, 0.5083076923076923, 0.6225188227241616, 0.31404421326397924, 9
0, 0, 0, 0.5903981264637003, 0.460932577189666, 0.31291475242470657, 0.5501848917062864, 0.29383527033855483, 0.7224154283907682, 0.32108843537414955, 0.6818461538461539, 0.4483230663928816, 0.37028608582574774, 10
0, 0, 0, 0.5070257611241218, 0.2616572148708255, 0.33741704951505874, 0.6204437400950872, 0.4398686205154118, 0.889661713563073, 0.45952380952380945, 0.6221538461538463, 0.41718001368925395, 0.4817945383615085, 1
0, 0, 0, 0.6819672131147541, 0.49180844360428483, 0.20214395099540583, 0.653460116217644, 0.3198585144012127, 0.5953208978817578, 0.3163265306122448, 0.468923076923077, 0.46543463381245725, 0.29941482444733425, 3
0, 0, 0, 0.5386416861826698, 0.5044108380592313, 0.3460949464012251, 0.6096143687268886, 0.30722587165234966, 0.61555485298767, 0.45204081632653054, 0.3581538461538462, 0.5420944558521561, 0.37093628088426533, 4
0, 0, 0, 0.49695550351288054, 0.5691556395715186, 0.38642164369576315, 0.4944532488114105, 0.24204143506821624, 0.43597850142269995, 0.726190476190476, 0.2341538461538462, 0.5246406570841889, 0.5334850455136542, 5
0, 0, 0, 0.41030444964871193, 0.5293005671077504, 0.48289943848902506, 0.6196513470681458, 0.07225871652349669, 0.4539993676889029, 0.6782312925170066, 0.49569230769230777, 0.7138945927446955, 0.47756827048114436, 6
0, 0, 0, 0.23489461358313812, 0.5861688720856963, 0.6472690148034712, 0.7237189646064448, 0.009853461344113135, 0.4492570344609548, 0.50578231292517, 0.6249230769230769, 0.7594113620807666, 0.44798439531859563, 7
0, 0, 0, 0.39063231850117097, 0.4198172652804033, 0.3233792751403778, 0.5567881669307977, 0.34310257705912073, 0.7635156496996522, 0.39387755102040806, 0.728923076923077, 0.6139630390143738, 0.48829648894668404, 8
0, 0, 0, 0.3576112412177985, 0.4801512287334594, 0.19372128637059727, 0.797675647120972, 0.5626579080343608, 0.7047107176730951, 0.4571428571428571, 0.5430769230769232, 0.6358658453114305, 0.24739921976592977, 9
0, 0, 0, 0.6124121779859485, 0.44643982356647766, 0.3159775395610005, 0.5454305335446382, 0.2607377463365336, 0.6727790072715776, 0.33571428571428563, 0.6821538461538462, 0.500684462696783, 0.3663849154746424, 10
0, 0, 0, 0.3763466042154566, 0.23771266540642721, 0.42138846350178666, 0.8438985736925516, 0.4987367357251137, 0.7834334492570344, 0.4901360544217686, 0.5227692307692309, 0.3726899383983573, 0.22009102730819252, 0
0, 0, 0, 0.4777517564402811, 0.277882797731569, 0.3468606431852987, 0.612783940834654, 0.4393633148054573, 0.9010433133101485, 0.4506802721088434, 0.5901538461538463, 0.36344969199178645, 0.48537061118335506, 1
0, 0, 0, 0.6812646370023419, 0.33459357277882795, 0.21465033180193982, 0.49234020073956686, 0.4140980293077312, 0.7356939614290231, 0.3129251700680271, 0.6246153846153847, 0.2484599589322382, 0.5201560468140443, 2
0, 0, 0, 0.665807962529274, 0.47274732199117836, 0.23762123532414497, 0.679080824088748, 0.33046993431025773, 0.5618084097375908, 0.3282312925170067, 0.47876923076923084, 0.4565366187542779, 0.3068920676202861, 3
0, 0, 0, 0.4847775175644028, 0.4957466918714556, 0.3460949464012251, 0.6207078711040677, 0.34562910560889337, 0.651280429971546, 0.4023809523809523, 0.3775384615384616, 0.4774127310061602, 0.3615084525357608, 4
0, 0, 0, 0.502576112412178, 0.574354127284184, 0.3790199081163859, 0.5031695721077655, 0.21020717534108135, 0.5361998103066709, 0.6340136054421768, 0.24830769230769234, 0.5749486652977414, 0.49577373211963593, 5
0, 0, 0, 0.4070257611241218, 0.5437933207309389, 0.42547217968351203, 0.558637083993661, 0.10535624052551795, 0.5105912108757509, 0.6663265306122448, 0.48061538461538467, 0.6978097193702943, 0.45936280884265285, 6
0, 0, 0, 0.22786885245901634, 0.584593572778828, 0.6439509954058193, 0.6780243000528263, 0.0, 0.4394562124565286, 0.5636054421768707, 0.6258461538461539, 0.7453798767967146, 0.4509102730819246, 7
0, 0, 0, 0.3899297423887589, 0.39886578449905485, 0.3215926493108729, 0.5895404120443741, 0.36003031834259724, 0.8125197597217831, 0.3877551020408162, 0.7827692307692309, 0.45722108145106094, 0.5503901170351105, 8
0, 0, 0, 0.3142857142857143, 0.4936988027725268, 0.21465033180193982, 0.7979397781299526, 0.5485093481556341, 0.7483401833702181, 0.35510204081632646, 0.637846153846154, 0.5157426420260096, 0.22074122236671007, 9
0, 0, 0, 0.5960187353629977, 0.43950850661625707, 0.3289943848902502, 0.5678816693079768, 0.2680646791308742, 0.656338918748024, 0.3275510204081632, 0.6695384615384616, 0.5075290896646133, 0.31501950585175553, 10
0, 0, 0, 0.25971896955503504, 0.23361688720856963, 0.7404287901990811, 0.4838880084521923, 0.786255684689237, 0.7176730951628201, 0.7482993197278911, 0.3836923076923078, 0.283709787816564, 0.328998699609883, 0
0, 0, 0, 0.7950819672131147, 0.27284183994959044, 0.3930576824910669, 0.28209191759112523, 0.5588681152097019, 0.5014226999683844, 0.5717687074829931, 0.5147692307692309, 0.4698836413415469, 0.4596879063719116, 2
0, 0, 0, 0.7627634660421545, 0.4519533711405167, 0.22817764165390508, 0.4698890649762283, 0.5030318342597271, 0.2712614606386342, 0.5343537414965985, 0.47138461538461546, 0.48699520876112257, 0.3865409622886866, 3
0, 0, 0, 0.5988290398126463, 0.577189666036547, 0.6327207759060746, 0.390649762282092, 0.26882263769580594, 0.3604173253240594, 0.4870748299319727, 0.45907692307692316, 0.7190280629705681, 0.4219765929778934, 4
0, 0, 0, 0.6768149882903981, 0.4059546313799622, 0.7164369576314447, 0.34970945589012153, 0.467155128852956, 0.26462219411950677, 0.49081632653061213, 0.28553846153846163, 0.8436002737850787, 0.5533159947984396, 5
0, 0, 0, 0.4847775175644028, 0.7227473219911784, 0.38055130168453294, 0.26809297411516114, 0.48938858009095504, 0.16566550742965536, 0.5693877551020408, 0.5667692307692309, 0.7392197125256674, 0.4658647594278284, 6
0, 0, 0, 0.2974238875878221, 0.7288909892879647, 0.7588055130168453, 0.23851030110935026, 0.254421424962102, 0.29623774897249444, 0.6238095238095237, 0.5913846153846154, 0.525325119780972, 0.7568270481144344, 7
0, 0, 0, 0.24590163934426246, 0.6633585381222432, 0.6748340990301174, 0.46090861067089284, 0.2928246589186458, 0.4669617451786279, 0.552721088435374, 0.4455384615384616, 0.7453798767967146, 0.8137191157347206, 8
0, 0, 0, 0.4971896955503513, 0.4195022054190296, 0.6470137825421133, 0.31510829371368204, 0.45426983324911574, 0.5520075877331647, 0.538095238095238, 0.3495384615384616, 0.5865845311430528, 0.5026007802340703, 10
0, 0, 0, 0.8323185011709602, 0.20951480781348458, 0.3683001531393568, 0.2876386687797148, 0.4575543203638201, 0.6819475181789441, 0.7397959183673468, 0.6187692307692308, 0.6540041067761807, 0.49447334200260085, 1
0, 0, 0, 0.8201405152224823, 0.2772526780088217, 0.3915262889229199, 0.280771262546223, 0.5424456796361798, 0.51280429971546, 0.5721088435374149, 0.5461538461538462, 0.4736481861738535, 0.4414824447334201, 2
0, 0, 0, 0.763231850117096, 0.4321045998739761, 0.28381827462991327, 0.39989434759640785, 0.49848408287013646, 0.31805248182105594, 0.5068027210884353, 0.4760000000000001, 0.5184804928131417, 0.41287386215864763, 3
0, 0, 0, 0.5950819672131148, 0.6253938248267171, 0.5758039816232772, 0.36476492340200745, 0.2812026275896918, 0.417957635156497, 0.4761904761904761, 0.5104615384615385, 0.6495550992470911, 0.38946684005201565, 4
0, 0, 0, 0.6487119437939111, 0.4235979836168872, 0.7332822868810618, 0.28367670364500797, 0.4901465386558868, 0.23932975023711664, 0.5227891156462584, 0.3187692307692308, 0.823066392881588, 0.5377113133940182, 5
0, 0, 0, 0.48360655737704916, 0.6852551984877127, 0.4604389994895355, 0.3637083993660856, 0.36230419403739267, 0.2453367056591843, 0.4319727891156462, 0.5190769230769232, 0.8880903490759755, 0.43172951885565675, 6
0, 0, 0, 0.22107728337236532, 0.6748582230623819, 0.678662582950485, 0.3795562599049129, 0.32844871147043964, 0.43250079038887135, 0.5564625850340135, 0.472923076923077, 0.6683778234086243, 0.7724317295188557, 8
0, 0, 0, 0.13138173302107714, 0.5874291115311909, 0.6380806533945891, 0.5520338087691495, 0.3352703385548257, 0.7176730951628201, 0.5656462585034012, 0.3836923076923078, 0.6827515400410678, 0.6365409622886866, 9
0, 0, 0, 0.5107728337236535, 0.3873660995589162, 0.7149055640632976, 0.34020073956682517, 0.3880747852450733, 0.5693961429023079, 0.6428571428571428, 0.33046153846153853, 0.47638603696098564, 0.5705461638491548, 10
0, 0, 0, 0.1728337236533959, 0.2594517958412098, 0.8537519142419602, 0.6148969889064977, 0.7339565437089439, 0.6664558963009801, 0.7448979591836734, 0.3061538461538462, 0.24709103353867212, 0.3423276983094929, 0
