@relation vowel-10-5tst.dat
@attribute TT integer [0, 1]
@attribute SpeakerNumber integer [0, 14]
@attribute Sex integer [0, 1]
@attribute F0 real [-5.211, -0.941]
@attribute F1 real [-1.274, 5.074]
@attribute F2 real [-2.487, 1.431]
@attribute F3 real [-1.409, 2.377]
@attribute F4 real [-2.127, 1.831]
@attribute F5 real [-0.836, 2.327]
@attribute F6 real [-1.537, 1.403]
@attribute F7 real [-1.293, 2.039]
@attribute F8 real [-1.613, 1.309]
@attribute F9 real [-1.68, 1.396]
@attribute Class integer [0, 10]
@inputs TT, SpeakerNumber, Sex, F0, F1, F2, F3, F4, F5, F6, F7, F8, F9
@outputs Class
@data
0, 0, 0, 0.36143308746048486, 0.2543759201701293, 0.49900370054084836, 0.901535682023487, 0.5880270357257804, 0.7940038684719535, 0.3790613718411553, 0.6047386235426853, 0.2718600953895072, 0.22648083623693377, 0
0, 0, 0, 0.4027924130663858, 0.5988876165548831, 0.5664674067748364, 0.6814212586570311, 0.0, 0.5602836879432624, 0.6638588046530285, 0.575028206092516, 0.7690779014308426, 0.39992257065427794, 6
0, 0, 0, 0.7110115911485776, 0.47161786356944224, 0.259891830344435, 0.6726889491117134, 0.32346314773093016, 0.572856221792392, 0.33894905736060976, 0.4840165475742761, 0.6323529411764707, 0.21370499419279904, 3
0, 0, 0, 0.5595363540569022, 0.5345983968591527, 0.4534585824081982, 0.571213489912677, 0.14097199871258448, 0.533204384268214, 0.7144003208985159, 0.26212861978187285, 0.7015103338632751, 0.38598528842431273, 5
0, 0, 0, 0.5126448893572183, 0.5740225748405039, 0.4044975804155993, 0.5152062631737429, 0.2252977148374638, 0.5467440361057383, 0.6658644203770558, 0.25385483264385106, 0.6458664546899842, 0.4816105303910181, 5
0, 0, 0, 0.23946259220231836, 0.22018648781285788, 0.8075718758895531, 0.4932249322493225, 0.9591245574509173, 0.7317859445519019, 0.8006417970316888, 0.41933057540428736, 0.3076311605723371, 0.2830042586140146, 0
0, 0, 0, 0.49262381454162285, 0.7281203991493539, 0.40620552234557367, 0.24721469436916596, 0.5809462504023173, 0.16892327530625403, 0.5896510228640193, 0.6430989093644228, 0.8366454689984102, 0.44599303135888496, 6
0, 0, 0, 0.5065858798735512, 0.41321773270080164, 0.7033874181611159, 0.3008130081300813, 0.5362085613131637, 0.562862669245648, 0.5527476935419174, 0.37758555848063186, 0.6593799682034976, 0.48974061169183114, 10
0, 0, 0, 0.8058482613277135, 0.4263045967610012, 0.2983205237688586, 0.3974706413730804, 0.5925329900225298, 0.32430689877498386, 0.5158443642198155, 0.5321549454682212, 0.5802861685214626, 0.3828881145954316, 3
0, 0, 0, 0.6087987355110643, 0.6489448715851465, 0.5789923142613151, 0.3754893104486601, 0.3337624718377856, 0.4113475177304965, 0.46730846369835544, 0.6009778112072208, 0.6864069952305247, 0.3383662408052651, 4
0, 0, 0, 0.18124341412012646, 0.6527073450024539, 0.7993168232280103, 0.42878651008732316, 0.2893466366269713, 0.40844616376531273, 0.5824308062575211, 0.5065814215870629, 0.6713036565977742, 0.7948122338366239, 8
0, 0, 0, 0.7800316122233932, 0.19663013250449862, 0.42271562766865933, 0.3547124360132491, 0.668490505310589, 0.7727272727272727, 0.6923385479342159, 0.7198194810078977, 0.6077106518282989, 0.3890824622531939, 1
0, 0, 0, 0.7797681770284511, 0.4326844429903485, 0.22260176487332772, 0.34838903944595007, 0.6092693916961699, 0.38104448742746616, 0.5262735659847574, 0.44678450545317794, 0.5608108108108109, 0.42624854819976765, 3
0, 0, 0, 0.6214436248682825, 0.5386880418779652, 0.6746370623398805, 0.8759409816320385, 0.23720630833601547, 0.28949065119277884, 0.2900120336943442, 0.9311771342610005, 0.6720985691573927, 0.7746806039488965, 6
0, 0, 0, 0.9691780821917809, 0.32471781449370196, 0.21576999715343015, 0.657934357121349, 0.49308014161570646, 0.7601547388781431, 0.47091857200160453, 0.8198570891312524, 0.40421303656597773, 0.5222609368950831, 2
0, 0, 0, 0.6077449947312962, 0.39620480942254216, 0.4312553373185312, 0.8386028304727493, 0.37174122948181526, 0.6060606060606061, 0.37464901724829525, 0.7634449040992854, 0.7563593004769475, 0.2725512969415408, 10
0, 0, 0, 1.0, 0.13888434483886802, 0.0, 0.6169828364950316, 0.5201158673962021, 1.0, 0.7364620938628159, 0.9086122602482136, 0.07869634340222575, 0.27758420441347265, 0
0, 0, 0, 0.6754478398314016, 0.4991002780958613, 0.6305152291488757, 0.8599819331526649, 0.2690698422915996, 0.30303030303030304, 0.3184917769755315, 1.0, 0.6422893481717011, 0.8459156020131628, 6
0, 0, 0, 0.6709694415173869, 0.507933911336496, 0.6971249644178765, 0.3893405600722674, 0.467653685226907, 0.2933591231463572, 0.5551544324107501, 0.6299360661902971, 0.7225755166931638, 0.3724351529229577, 5
0, 0, 0, 0.9230769230769232, 0.1112383445116964, 0.1978366068886992, 0.4429388738331828, 0.6160283231412939, 0.7759509993552547, 0.757721620537505, 0.8913125235050772, 0.6673290937996821, 0.365079365079365, 0
0, 0, 0, 0.8422023182297156, 0.3369867495501391, 0.4247082265869628, 0.40198735320686546, 0.7788863855809462, 0.4480980012894907, 0.6297633373445648, 0.5660022564874013, 0.5461049284578696, 0.26016260162601623, 2
