@relation winequality-red-10-2tst.dat
@attribute FixedAcidity real [4.6, 15.9]
@attribute VolatileAcidity real [0.12, 1.58]
@attribute CitricAcid real [0.0, 1.0]
@attribute ResidualSugar real [0.9, 15.5]
@attribute Chlorides real [0.012, 0.611]
@attribute FreeSulfurDioxide real [1.0, 72.0]
@attribute TotalSulfurDioxide real [6.0, 289.0]
@attribute Density real [0.99007, 1.00369]
@attribute PH real [2.74, 4.01]
@attribute Sulphates real [0.33, 2.0]
@attribute Alcohol real [8.4, 14.9]
@attribute Quality integer [0, 10]
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
0.30097087378640774, 0.7, 0.0, 0.12903225806451615, 0.21446384039900251, 0.42857142857142855, 0.42857142857142855, 0.5724907063197122, 0.2934782608695654, 0.1962025316455696, 0.16000000000000014, 5
0.3106796116504854, 0.42, 0.0821917808219178, 0.021505376344086058, 0.14214463840399005, 0.25, 0.37142857142857144, 0.5353159851301115, 0.40217391304347805, 0.05696202531645572, 0.08000000000000007, 5
0.27184466019417475, 0.32, 0.4931506849315068, 0.5053763440860216, 0.14713216957605985, 0.2857142857142857, 0.6785714285714285, 0.6654275092936928, 0.45652173913043503, 0.27215189873417717, 0.30000000000000004, 5
0.2815533980582524, 0.22999999999999998, 0.3287671232876712, 0.04301075268817206, 0.16957605985037408, 0.05357142857142857, 0.028571428571428574, 0.5167286245353182, 0.38043478260869534, 0.1392405063291139, 0.10000000000000009, 5
0.3495145631067962, 0.47500000000000003, 0.1643835616438356, 0.09677419354838712, 0.17705735660847882, 0.25, 0.7571428571428571, 0.553903345724919, 0.26086956521739113, 0.18354430379746833, 0.16000000000000014, 5
0.21359223300970875, 0.425, 0.1643835616438356, 1.0, 0.15211970074812967, 0.6964285714285713, 0.5428571428571428, 0.8048327137546494, 0.5652173913043481, 0.0949367088607595, 0.08000000000000007, 6
0.37864077669902907, 0.31, 0.3835616438356165, 0.05376344086021506, 0.24438902743142146, 0.33928571428571425, 0.9214285714285714, 0.6096654275092988, 0.0, 1.0, 0.18000000000000016, 6
0.2912621359223301, 0.31, 0.3561643835616438, 0.05376344086021506, 0.12468827930174564, 0.14285714285714285, 0.17142857142857143, 0.553903345724919, 0.5, 0.17088607594936706, 0.11999999999999988, 5
0.0, 0.42, 0.23287671232876714, 0.09677419354838712, 0.114713216957606, 0.2857142857142857, 0.7071428571428571, 0.23791821561339077, 1.0000000000000004, 0.14556962025316456, 0.78, 6
0.2815533980582524, 0.72, 0.0821917808219178, 0.11827956989247315, 0.16708229426433915, 0.07142857142857142, 0.02142857142857143, 0.5631970260223085, 0.5, 0.12025316455696206, 0.16000000000000014, 5
0.18446601941747565, 0.32, 0.0136986301369863, 0.010752688172043029, 0.11970074812967582, 0.2857142857142857, 0.13571428571428573, 0.42379182156133766, 0.5108695652173911, 0.13291139240506328, 0.16000000000000014, 6
0.30097087378640774, 0.38000000000000006, 0.2602739726027397, 0.07526881720430112, 0.172069825436409, 0.25, 0.7, 0.5167286245353182, 0.43478260869565233, 0.10759493670886078, 0.10000000000000009, 5
0.23300970873786397, 0.25, 0.5753424657534246, 0.4408602150537636, 0.14463840399002498, 0.49999999999999994, 0.8714285714285713, 0.6189591078066883, 0.5326086956521738, 0.2215189873417721, 0.30000000000000004, 5
0.23300970873786397, 0.25, 0.5753424657534246, 0.4408602150537636, 0.14713216957605985, 0.48214285714285715, 0.8642857142857142, 0.6189591078066883, 0.5326086956521738, 0.2151898734177215, 0.30000000000000004, 5
