@relation winequality-red-10-1tra.dat
@attribute FixedAcidity real [4.6, 15.9]
@attribute VolatileAcidity real [0.12, 1.58]
@attribute CitricAcid real [0.0, 1.0]
@attribute ResidualSugar real [0.9, 15.5]
@attribute Chlorides real [0.012, 0.611]
@attribute FreeSulfurDioxide real [1.0, 72.0]
@attribute TotalSulfurDioxide real [6.0, 289.0]
@attribute Density real [0.99007, 1.00369]
@attribute PH real [2.74, 4.01]
@attribute Sulphates real [0.33, 2.0]
@attribute Alcohol real [8.4, 14.9]
@attribute Quality integer [0, 10]
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
0.24778761061946908, 0.39726027397260266, 0.0, 0.0684931506849315, 0.10684474123539231, 0.14084507042253522, 0.17610062893081763, 0.567547723935391, 0.5652173913043477, 0.1393939393939394, 0.15384615384615397, 5
0.5840707964601769, 0.10958904109589043, 0.7088607594936709, 0.0684931506849315, 0.10517529215358931, 0.22535211267605634, 0.339622641509434, 0.5822320117474362, 0.2608695652173916, 0.1515151515151515, 0.2153846153846155, 6
0.24778761061946908, 0.39726027397260266, 0.0, 0.0684931506849315, 0.10684474123539231, 0.14084507042253522, 0.17610062893081763, 0.567547723935391, 0.5652173913043477, 0.1393939393939394, 0.15384615384615397, 5
0.24778761061946908, 0.3698630136986301, 0.0, 0.06164383561643835, 0.10517529215358931, 0.16901408450704225, 0.2138364779874214, 0.567547723935391, 0.5652173913043477, 0.1393939393939394, 0.15384615384615397, 5
0.2920353982300885, 0.3287671232876712, 0.07594936708860758, 0.04794520547945205, 0.0951585976627713, 0.19718309859154928, 0.33333333333333337, 0.4647577092511028, 0.3826086956521739, 0.0787878787878788, 0.15384615384615397, 5
0.23893805309734517, 0.363013698630137, 0.0, 0.02054794520547945, 0.08848080133555926, 0.19718309859154928, 0.09433962264150943, 0.3325991189427384, 0.4608695652173913, 0.08484848484848484, 0.24615384615384617, 7
0.2831858407079646, 0.3150684931506849, 0.025316455696202528, 0.07534246575342465, 0.10183639398998329, 0.11267605633802817, 0.07547169811320754, 0.4941262848751933, 0.4347826086956519, 0.14545454545454545, 0.1692307692307693, 7
0.256637168141593, 0.2602739726027397, 0.4556962025316455, 0.3561643835616438, 0.09849749582637728, 0.22535211267605634, 0.6037735849056605, 0.567547723935391, 0.42608695652173934, 0.28484848484848485, 0.32307692307692304, 5
0.18584070796460184, 0.3150684931506849, 0.10126582278481011, 0.06164383561643835, 0.1419031719532554, 0.19718309859154928, 0.37106918238993714, 0.42804698972099686, 0.3652173913043475, 0.12727272727272732, 0.12307692307692308, 5
0.256637168141593, 0.2602739726027397, 0.4556962025316455, 0.3561643835616438, 0.09849749582637728, 0.22535211267605634, 0.6037735849056605, 0.567547723935391, 0.42608695652173934, 0.28484848484848485, 0.32307692307692304, 5
