@relation wine-10-8tst.dat
@attribute Alcohol real [11.0, 14.9]
@attribute MalicAcid real [0.7, 5.8]
@attribute Ash real [1.3, 3.3]
@attribute AlcalinityOfAsh real [10.6, 30.0]
@attribute Magnesium real [70.0, 162.0]
@attribute TotalPhenols real [0.9, 3.9]
@attribute flavanoids real [0.3, 5.1]
@attribute NonflavanoidsPhenols real [0.1, 0.7]
@attribute Proanthocyanins real [0.4, 3.6]
@attribute ColorIntensity real [1.2, 13.0]
@attribute Hue real [0.4, 1.8]
@attribute OD280/OD315 real [1.2, 4.0]
@attribute Proline real [278.0, 1680.0]
@attribute Class integer [1, 3]
@inputs Alcohol, MalicAcid, Ash, AlcalinityOfAsh, Magnesium, TotalPhenols, flavanoids, NonflavanoidsPhenols, Proanthocyanins, ColorIntensity, Hue, OD280/OD315, Proline
@outputs Class
@data
1.0, 0.18471337579617836, 0.4901960784313726, 0.13664596273291918, 0.4102564102564106, 0.6222222222222221, 0.44104803493449785, 0.3170731707317073, 0.5694444444444443, 0.42580645161290337, 0.5641025641025639, 0.8285714285714284, 1.0, 1
0.7597173144876326, 0.18152866242038218, 0.43137254901960764, 0.26086956521739135, 0.5384615384615388, 0.6833333333333332, 0.519650655021834, 0.2439024390243903, 0.4351851851851851, 0.2387096774193549, 0.6794871794871795, 0.9999999999999999, 0.7243243243243245, 1
0.4558303886925792, 0.09872611464968156, 0.5359477124183007, 0.3354037267080745, 0.3846153846153846, 0.611111111111111, 0.40829694323144106, 0.21951219512195125, 0.3287037037037036, 0.255483870967742, 0.6538461538461537, 0.8489795918367345, 0.7027027027027029, 1
0.8692579505300344, 0.12420382165605098, 0.33333333333333326, 0.22360248447204967, 0.4102564102564106, 0.7055555555555554, 0.39956331877729256, 0.21951219512195125, 0.5694444444444443, 0.35483870967741943, 0.5897435897435896, 0.8326530612244897, 0.7243243243243245, 1
0.8975265017667837, 0.23248407643312102, 0.457516339869281, 0.39751552795031064, 0.5897435897435899, 0.761111111111111, 0.5283842794759825, 0.3658536585365854, 0.7546296296296294, 0.5483870967741937, 0.6282051282051282, 0.4897959183673469, 0.7513513513513514, 1
0.5265017667844525, 0.14012738853503187, 0.22222222222222232, 0.0, 0.30769230769230793, 0.7444444444444446, 0.6048034934497817, 0.0, 0.9999999999999999, 0.6774193548387097, 0.6923076923076923, 0.5551020408163266, 0.8486486486486486, 1
0.031802120141342094, 0.1210191082802547, 0.6013071895424837, 0.8447204968944098, 0.2051282051282053, 0.29999999999999993, 0.24235807860262013, 0.5609756097560976, 0.27314814814814814, 0.08387096774193553, 0.9999999999999998, 0.6775510204081633, 0.21297297297297296, 2
0.39929328621908056, 0.07643312101910826, 0.36601307189542465, 0.515527950310559, 0.0, 0.0, 0.20960698689956334, 1.0, 0.4027777777777778, 0.14193548387096777, 0.487179487179487, 0.2081632653061225, 0.1405405405405405, 2
0.1837455830388688, 0.2515923566878981, 0.0, 0.31677018633540377, 0.4358974358974361, 0.4722222222222222, 0.3646288209606987, 0.21951219512195125, 0.3009259259259258, 0.17419354838709677, 0.8846153846153844, 0.5755102040816326, 0.372972972972973, 2
0.1837455830388688, 0.03184713375796172, 0.522875816993464, 0.6273291925465838, 0.10256410256410264, 0.6555555555555556, 0.3908296943231441, 0.6341463414634145, 0.13425925925925924, 0.12258064516129036, 0.4487179487179487, 0.6693877551020407, 0.021621621621621623, 2
0.0, 0.24203821656050956, 1.0, 0.9999999999999998, 1.0, 0.9999999999999999, 1.0000000000000002, 0.7317073170731707, 0.5185185185185185, 0.5225806451612904, 0.4487179487179487, 0.873469387755102, 0.10810810810810806, 2
0.3038869257950525, 1.0, 0.673202614379085, 0.8757763975155279, 0.5641025641025643, 0.4555555555555556, 0.3558951965065502, 0.6341463414634145, 0.4444444444444443, 0.016774193548387106, 0.4358974358974359, 0.6408163265306123, 0.0, 2
0.4522968197879855, 0.5318471337579618, 0.5947712418300652, 0.7204968944099377, 0.5384615384615388, 0.522222222222222, 0.021834061135371174, 0.878048780487805, 0.02777777777777779, 0.383225806451613, 0.39743589743589736, 0.2448979591836734, 0.24324324324324326, 3
0.4840989399293285, 0.48407643312101917, 0.6535947712418302, 0.5341614906832297, 0.4102564102564106, 0.0888888888888889, 0.0, 0.878048780487805, 0.0, 0.3419354838709678, 0.2435897435897435, 0.310204081632653, 0.25405405405405407, 3
0.36042402826855113, 0.0, 0.261437908496732, 0.4720496894409938, 0.5897435897435899, 0.05555555555555558, 0.01746724890829693, 0.878048780487805, 0.3009259259259258, 0.7290322580645163, 0.0, 0.0, 0.2972972972972973, 3
0.9187279151943457, 0.3885350318471337, 0.5098039215686274, 0.4720496894409938, 0.28205128205128194, 0.16666666666666663, 0.04366812227074235, 0.6585365853658538, 0.22685185185185175, 1.0, 0.05128205128205132, 0.0653061224489796, 0.31891891891891894, 3
0.9081272084805656, 0.8949044585987262, 0.6797385620915033, 0.7515527950310559, 0.4102564102564106, 0.3722222222222221, 0.05676855895196506, 0.9512195121951221, 0.2777777777777778, 0.935483870967742, 0.038461538461538436, 0.020408163265306145, 0.21081081081081082, 3
0.0918727915194344, 0.0573248407643312, 0.1895424836601307, 0.5217391304347825, 0.15384615384615374, 0.33333333333333337, 0.240174672489083, 0.3170731707317073, 0.36111111111111105, 0.0, 0.47435897435897423, 0.7265306122448979, 0.1405405405405405, 2
