@relation wine-10-2tra.dat
@attribute Alcohol real [11.0, 14.9]
@attribute MalicAcid real [0.7, 5.8]
@attribute Ash real [1.3, 3.3]
@attribute AlcalinityOfAsh real [10.6, 30.0]
@attribute Magnesium real [70.0, 162.0]
@attribute TotalPhenols real [0.9, 3.9]
@attribute flavanoids real [0.3, 5.1]
@attribute NonflavanoidsPhenols real [0.1, 0.7]
@attribute Proanthocyanins real [0.4, 3.6]
@attribute ColorIntensity real [1.2, 13.0]
@attribute Hue real [0.4, 1.8]
@attribute OD280/OD315 real [1.2, 4.0]
@attribute Proline real [278.0, 1680.0]
@attribute Class integer [1, 3]
@inputs Alcohol, MalicAcid, Ash, AlcalinityOfAsh, Magnesium, TotalPhenols, flavanoids, NonflavanoidsPhenols, Proanthocyanins, ColorIntensity, Hue, OD280/OD315, Proline
@outputs Class
@data
0.8421052631578951, 0.19169960474308304, 0.575268817204301, 0.25773195876288657, 0.6195652173913043, 0.6275862068965518, 0.7976539589442814, 0.28301886792452835, 0.653846153846154, 0.3720136518771331, 0.45528455284552855, 0.9706959706959706, 0.620173364854216, 1
0.5710526315789473, 0.20553359683794467, 0.4193548387096775, 0.030927835051546393, 0.32608695652173914, 0.5758620689655173, 0.7096774193548385, 0.2452830188679245, 0.30069930069930073, 0.26450511945392485, 0.4634146341463415, 0.7802197802197801, 0.6083530338849489, 1
0.560526315789474, 0.32015810276679846, 0.704301075268817, 0.41237113402061865, 0.3369565217391305, 0.6275862068965518, 0.8504398826979471, 0.320754716981132, 0.8356643356643357, 0.3754266211604095, 0.4471544715447155, 0.6959706959706959, 0.7147360126083531, 1
0.5815789473684214, 0.36561264822134387, 0.8118279569892473, 0.5360824742268042, 0.5217391304347826, 0.6275862068965518, 0.6891495601173019, 0.49056603773584906, 0.4895104895104896, 0.2593856655290102, 0.45528455284552855, 0.6080586080586081, 0.3601260835303389, 1
0.8842105263157896, 0.22332015810276687, 0.586021505376344, 0.2061855670103092, 0.28260869565217395, 0.5241379310344828, 0.6392961876832843, 0.320754716981132, 0.5454545454545455, 0.3387372013651877, 0.43902439024390244, 0.8461538461538463, 0.7974783293932232, 1
1.0, 0.17786561264822134, 0.43548387096774177, 0.17525773195876293, 0.2934782608695653, 0.6275862068965518, 0.7741935483870966, 0.3018867924528301, 0.5454545454545455, 0.33447098976109213, 0.48780487804878053, 0.5787545787545789, 0.6044129235618598, 1
0.7447368421052629, 0.12055335968379452, 0.489247311827957, 0.27835051546391754, 0.30434782608695665, 0.6896551724137931, 0.8240469208211142, 0.16981132075471697, 0.5000000000000001, 0.5068259385665529, 0.4308943089430895, 0.8351648351648351, 0.6044129235618598, 1
0.8078947368421052, 0.2806324110671937, 0.5053763440860213, 0.38144329896907214, 0.3804347826086957, 0.6793103448275863, 0.8739002932551317, 0.16981132075471697, 0.6853146853146853, 0.3813993174061433, 0.6260162601626016, 0.6959706959706959, 0.9708431836091412, 1
0.7157894736842105, 0.1956521739130435, 0.564516129032258, 0.27835051546391754, 0.2065217391304348, 0.5586206896551725, 0.7096774193548385, 0.3018867924528301, 0.48601398601398604, 0.3686006825938566, 0.5447154471544715, 0.5970695970695972, 0.8211189913317575, 1
0.9789473684210526, 0.1956521739130435, 0.553763440860215, 0.04123711340206182, 0.2282608695652174, 0.7310344827586208, 0.9824046920821113, 0.5660377358490566, 0.8356643356643357, 0.3515358361774744, 0.6260162601626016, 0.5347985347985347, 0.6871552403467298, 1
0.8815789473684212, 0.22332015810276687, 0.5483870967741935, 0.07216494845360821, 0.34782608695652184, 0.8, 0.9677419354838709, 0.3018867924528301, 0.8881118881118881, 0.5307167235494881, 0.5853658536585367, 0.6336996336996337, 1.0, 1
0.6842105263157898, 0.2114624505928854, 0.7204301075268817, 0.3402061855670103, 0.4565217391304349, 0.6448275862068966, 0.75366568914956, 0.320754716981132, 0.36363636363636365, 0.5136518771331058, 0.6504065040650406, 0.5897435897435896, 0.8132387706855794, 1
0.8605263157894738, 0.233201581027668, 0.7311827956989247, 0.48453608247422686, 0.5434782608695653, 0.6275862068965518, 0.8211143695014662, 0.37735849056603776, 0.541958041958042, 0.41979522184300344, 0.4796747967479676, 0.5054945054945055, 0.7895981087470451, 1
0.736842105263158, 0.1640316205533597, 0.6774193548387095, 0.48453608247422686, 0.48913043478260876, 0.6793103448275863, 0.8973607038123166, 0.5094339622641509, 0.4545454545454546, 0.4539249146757679, 0.5284552845528454, 0.4761904761904761, 0.6713947990543736, 1
0.6868421052631581, 0.46640316205533605, 0.6451612903225805, 0.2371134020618556, 0.5000000000000001, 0.5931034482758621, 0.7888563049853371, 0.07547169811320756, 0.43356643356643354, 0.325938566552901, 0.39024390243902435, 0.7655677655677655, 0.44680851063829796, 1
0.797368421052632, 0.17588932806324112, 0.4946236559139783, 0.27835051546391754, 0.608695652173913, 0.6965517241379311, 0.8299120234604104, 0.20754716981132074, 0.5874125874125875, 0.37286689419795227, 0.4959349593495936, 0.8937728937728937, 0.3955870764381403, 1
0.5, 0.6047430830039526, 0.693548387096774, 0.41237113402061865, 0.34782608695652184, 0.49310344827586217, 0.6070381231671553, 0.22641509433962262, 0.5454545454545455, 0.27474402730375425, 0.4471544715447155, 0.8241758241758241, 0.3877068557919622, 1
0.7052631578947373, 0.2213438735177866, 0.5376344086021503, 0.30927835051546404, 0.3369565217391305, 0.5620689655172414, 0.7448680351906156, 0.26415094339622647, 0.44405594405594406, 0.21501706484641633, 0.5121951219512195, 1.0, 0.5965327029156817, 1
0.47894736842105257, 0.16996047430830044, 0.6236559139784945, 0.3711340206185567, 0.2717391304347826, 0.5172413793103449, 0.595307917888563, 0.2452830188679245, 0.36363636363636365, 0.22610921501706485, 0.4959349593495936, 0.8644688644688645, 0.5807722616233255, 1
0.6499999999999999, 0.2114624505928854, 0.672043010752688, 0.48453608247422686, 0.28260869565217395, 0.5344827586206896, 0.6656891495601172, 0.28301886792452835, 0.43356643356643354, 0.1911262798634812, 0.5203252032520327, 0.9340659340659341, 0.44680851063829796, 1
0.5315789473684216, 0.258893280632411, 1.0, 0.7422680412371134, 0.5869565217391305, 0.5689655172413793, 0.6862170087976539, 0.641509433962264, 0.5244755244755245, 0.1962457337883959, 0.5284552845528454, 0.7069597069597071, 0.4349881796690308, 1
0.6210526315789475, 0.20355731225296445, 0.6774193548387095, 0.28350515463917536, 0.2500000000000001, 0.6448275862068966, 0.7624633431085043, 0.39622641509433965, 0.3601398601398602, 0.30034129692832756, 0.35772357723577236, 0.7142857142857144, 0.7226162332545312, 1
0.5973684210526318, 0.19367588932806326, 0.4193548387096775, 0.3298969072164949, 0.26086956521739124, 0.4896551724137931, 0.5425219941348972, 0.26415094339622647, 0.3251748251748252, 0.22781569965870305, 0.43902439024390244, 0.5494505494505495, 0.793538219070134, 1
0.7473684210526317, 0.22924901185770755, 0.7741935483870965, 0.45360824742268036, 0.4021739130434784, 0.6793103448275863, 0.7712609970674486, 0.4528301886792453, 0.46853146853146854, 0.27474402730375425, 0.6260162601626016, 0.7802197802197801, 0.5019700551615446, 1
0.7868421052631578, 0.1857707509881423, 0.4569892473118278, 0.27835051546391754, 0.28260869565217395, 0.5758620689655173, 0.5835777126099706, 0.2452830188679245, 0.5454545454545455, 0.29180887372013653, 0.45528455284552855, 0.8498168498168497, 0.5965327029156817, 1
0.7105263157894739, 0.15019762845849807, 0.7204301075268817, 0.6134020618556701, 0.3369565217391305, 0.6965517241379311, 0.8533724340175951, 0.3018867924528301, 0.6853146853146853, 0.37713310580204773, 0.5772357723577235, 0.5274725274725274, 0.793538219070134, 1
0.6710526315789473, 0.18181818181818185, 0.5376344086021503, 0.4381443298969073, 0.39130434782608703, 0.6482758620689655, 0.8357771260997066, 0.16981132075471697, 0.534965034965035, 0.4795221843003413, 0.4959349593495936, 0.5897435897435896, 0.9747832939322302, 1
0.6973684210526314, 0.2154150197628459, 0.5376344086021503, 0.3402061855670103, 0.3695652173913043, 0.496551724137931, 0.6891495601173019, 0.5471698113207547, 0.541958041958042, 0.21843003412969278, 0.6097560975609757, 0.5860805860805862, 0.5610717100078803, 1
0.7184210526315788, 0.15612648221343875, 0.7204301075268817, 0.45876288659793807, 0.6739130434782609, 0.6793103448275863, 0.7038123167155425, 0.6981132075471698, 0.3251748251748252, 0.3515358361774744, 0.6260162601626016, 0.6336996336996337, 0.7541371158392436, 1
0.6526315789473687, 0.20948616600790518, 0.693548387096774, 0.4329896907216495, 0.4347826086956522, 0.47241379310344833, 0.6422287390029324, 0.3018867924528301, 0.39160839160839167, 0.2491467576791809, 0.5040650406504066, 0.5860805860805862, 0.6438140267927502, 1
