@relation wine-10-3tst.dat
@attribute Alcohol real [11.0, 14.9]
@attribute MalicAcid real [0.7, 5.8]
@attribute Ash real [1.3, 3.3]
@attribute AlcalinityOfAsh real [10.6, 30.0]
@attribute Magnesium real [70.0, 162.0]
@attribute TotalPhenols real [0.9, 3.9]
@attribute flavanoids real [0.3, 5.1]
@attribute NonflavanoidsPhenols real [0.1, 0.7]
@attribute Proanthocyanins real [0.4, 3.6]
@attribute ColorIntensity real [1.2, 13.0]
@attribute Hue real [0.4, 1.8]
@attribute OD280/OD315 real [1.2, 4.0]
@attribute Proline real [278.0, 1680.0]
@attribute Class integer [1, 3]
@inputs Alcohol, MalicAcid, Ash, AlcalinityOfAsh, Magnesium, TotalPhenols, flavanoids, NonflavanoidsPhenols, Proanthocyanins, ColorIntensity, Hue, OD280/OD315, Proline
@outputs Class
@data
1.0, 0.24207492795389046, 0.7463768115942029, 0.05755395683453246, 0.3214285714285716, 0.8125, 0.9817073170731707, 0.6153846153846154, 0.9598393574297187, 0.4521625163826999, 0.8904109589041096, 0.5539215686274509, 0.6784140969162997, 1
0.5326460481099664, 0.2536023054755044, 0.9130434782608694, 0.3956834532374103, 0.3928571428571428, 0.7008928571428572, 0.7530487804878049, 0.3846153846153847, 0.4136546184738955, 0.3735255570117956, 0.4383561643835616, 0.7941176470588235, 0.7180616740088106, 1
0.5979381443298974, 0.2219020172910663, 0.72463768115942, 0.6115107913669067, 0.8571428571428572, 0.7053571428571428, 0.8292682926829268, 0.07692307692307698, 0.6144578313253011, 0.6487549148099607, 0.6712328767123288, 0.6274509803921567, 1.0000000000000002, 1
0.41580756013745734, 0.21902017291066278, 0.8623188405797098, 0.5323741007194245, 0.5714285714285716, 0.5223214285714286, 0.5975609756097561, 0.2564102564102564, 0.40963855421686735, 0.3014416775884666, 0.7123287671232879, 0.4460784313725489, 0.6387665198237886, 1
0.49828178694158076, 0.31123919308357345, 0.9565217391304346, 0.446043165467626, 0.7142857142857144, 0.7678571428571428, 0.8414634146341463, 0.3076923076923077, 0.4979919678714858, 0.5307994757536042, 0.6438356164383563, 0.6078431372549019, 0.7841409691629957, 1
0.6460481099656361, 0.15561959654178675, 0.8260869565217388, 0.4388489208633093, 0.9285714285714284, 0.9464285714285714, 0.975609756097561, 0.0, 0.6506024096385541, 0.63564875491481, 0.3972602739726028, 0.622549019607843, 0.7973568281938328, 1
0.1821305841924401, 0.014409221902017266, 0.0, 0.0, 0.2142857142857144, 0.3125, 0.03048780487804878, 0.23076923076923084, 0.0, 0.0, 0.6164383561643836, 0.10784313725490191, 0.12334801762114539, 2
0.5154639175257731, 0.014409221902017266, 0.72463768115942, 0.460431654676259, 1.0, 0.5580357142857142, 0.2530487804878049, 0.9230769230769234, 0.0, 0.15989515072083882, 0.5753424657534247, 0.16176470588235292, 0.3259911894273128, 2
0.0, 0.0, 0.8840579710144927, 0.5323741007194245, 0.4285714285714284, 0.4107142857142858, 0.5304878048780487, 0.07692307692307698, 0.7751004016064256, 0.1441677588466579, 0.26027397260273966, 0.7254901960784313, 0.12334801762114539, 2
0.10996563573883211, 0.20749279538904902, 0.6884057971014492, 0.8776978417266188, 0.2857142857142856, 0.2232142857142857, 0.3719512195121951, 0.6153846153846154, 0.45783132530120474, 0.06553079947575363, 1.0, 0.32352941176470573, 0.10132158590308371, 2
0.1821305841924401, 0.05187319884726227, 0.536231884057971, 0.5683453237410072, 0.2142857142857144, 1.0, 1.0, 0.1282051282051282, 0.6144578313253011, 0.33420707732634336, 0.6027397260273972, 0.573529411764706, 0.24669603524229083, 2
0.26116838487972505, 0.12968299711815562, 0.3913043478260867, 0.5683453237410072, 0.2142857142857144, 0.0758928571428571, 0.27134146341463417, 0.2564102564102564, 0.37349397590361444, 0.06553079947575363, 0.6027397260273972, 0.573529411764706, 0.16035242290748902, 2
0.010309278350515427, 0.9855907780979825, 0.7463768115942029, 0.7482014388489209, 0.0, 0.7053571428571428, 0.7804878048780487, 0.05128205128205121, 0.9999999999999999, 0.1114023591087811, 0.20547945205479445, 0.9999999999999999, 0.0, 2
0.5670103092783512, 0.7780979827089336, 0.6014492753623186, 0.6402877697841727, 0.2142857142857144, 0.1517857142857143, 0.0030487804878048808, 1.0, 0.18473895582329317, 0.4914809960681521, 0.28767123287671237, 0.10784313725490191, 0.17621145374449337, 3
0.4536082474226806, 0.7723342939481268, 0.5724637681159417, 0.7482014388489209, 0.7142857142857144, 0.0982142857142857, 0.024390243902439046, 0.6153846153846154, 0.35341365461847385, 0.2686762778505898, 0.0, 0.039215686274509776, 0.39647577092511016, 3
0.666666666666667, 0.5389048991354466, 0.6811594202898548, 0.8201438848920863, 0.2857142857142856, 0.03125, 0.06402439024390247, 0.5641025641025641, 0.24497991967871482, 1.0, 0.1369863013698629, 0.039215686274509776, 0.20704845814977973, 3
0.6494845360824746, 1.0, 0.6521739130434778, 0.8561151079136691, 0.2142857142857144, 0.0, 0.0, 0.8461538461538463, 0.2931726907630522, 0.6120576671035387, 0.24657534246575352, 0.07352941176470584, 0.12334801762114539, 3
0.7869415807560145, 0.9250720461095099, 1.0, 1.0, 0.5, 0.3437499999999999, 0.08841463414634146, 0.9487179487179489, 0.37349397590361444, 0.9501965923984272, 0.013698630136986245, 0.0, 0.15859030837004406, 3
