@relation winequality-white-10-3tra.dat
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Quality integer [0, 10]
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
0.3076923076923078, 0.18627450980392157, 0.21686746987951808, 0.6483870967741935, 0.12328767123287672, 0.14982578397212543, 0.37354988399071926, 0.5989650711513548, 0.25454545454545485, 0.26744186046511625, 0.12903225806451624, 6
0.24038461538461542, 0.21568627450980388, 0.20481927710843376, 0.03225806451612903, 0.13698630136986303, 0.041811846689895474, 0.2853828306264501, 0.2971108236308737, 0.5272727272727273, 0.31395348837209297, 0.24193548387096775, 6
0.41346153846153855, 0.19607843137254904, 0.24096385542168677, 0.20322580645161292, 0.1404109589041096, 0.0975609756097561, 0.20417633410672853, 0.3445450625269544, 0.49090909090909074, 0.25581395348837205, 0.33870967741935476, 6
0.3269230769230771, 0.14705882352941177, 0.1927710843373494, 0.25483870967741934, 0.16780821917808222, 0.156794425087108, 0.41067285382830626, 0.36610608020698976, 0.42727272727272725, 0.20930232558139533, 0.306451612903226, 6
0.3269230769230771, 0.14705882352941177, 0.1927710843373494, 0.25483870967741934, 0.16780821917808222, 0.156794425087108, 0.41067285382830626, 0.36610608020698976, 0.42727272727272725, 0.20930232558139533, 0.306451612903226, 6
0.41346153846153855, 0.19607843137254904, 0.24096385542168677, 0.20322580645161292, 0.1404109589041096, 0.0975609756097561, 0.20417633410672853, 0.3445450625269544, 0.49090909090909074, 0.25581395348837205, 0.33870967741935476, 6
0.23076923076923084, 0.23529411764705882, 0.0963855421686747, 0.2064516129032258, 0.12328767123287672, 0.0975609756097561, 0.29466357308584684, 0.33592065545494165, 0.41818181818181843, 0.29069767441860456, 0.25806451612903225, 6
0.3076923076923078, 0.18627450980392157, 0.21686746987951808, 0.6483870967741935, 0.12328767123287672, 0.14982578397212543, 0.37354988399071926, 0.5989650711513548, 0.25454545454545485, 0.26744186046511625, 0.12903225806451624, 6
0.24038461538461542, 0.21568627450980388, 0.20481927710843376, 0.03225806451612903, 0.13698630136986303, 0.041811846689895474, 0.2853828306264501, 0.2971108236308737, 0.5272727272727273, 0.31395348837209297, 0.24193548387096775, 6
0.41346153846153855, 0.1372549019607843, 0.25903614457831325, 0.02903225806451613, 0.11986301369863016, 0.09059233449477352, 0.27842227378190254, 0.288486416558861, 0.45454545454545503, 0.26744186046511625, 0.4838709677419355, 6
0.41346153846153855, 0.18627450980392157, 0.24698795180722893, 0.027419354838709675, 0.08219178082191783, 0.0313588850174216, 0.12529002320185612, 0.15912031047865582, 0.2454545454545456, 0.3953488372093023, 0.6451612903225807, 5
0.3942307692307694, 0.0980392156862745, 0.22289156626506026, 0.019354838709677417, 0.10616438356164386, 0.04878048780487805, 0.15313225058004637, 0.2108667529107393, 0.41818181818181843, 0.47674418604651153, 0.4516129032258067, 5
0.2692307692307693, 0.0784313725490196, 0.24096385542168677, 0.02903225806451613, 0.11986301369863016, 0.16027874564459932, 0.31090487238979114, 0.17636912462268128, 0.7454545454545456, 0.3488372093023256, 0.709677419354839, 7
0.43269230769230793, 0.3333333333333333, 0.3734939759036145, 0.6016129032258064, 0.10616438356164386, 0.13588850174216027, 0.3781902552204176, 0.5644674428633039, 0.23636363636363633, 0.5232558139534884, 0.27419354838709675, 5
0.2692307692307693, 0.08823529411764708, 0.22891566265060243, 0.02903225806451613, 0.07876712328767124, 0.09059233449477352, 0.23897911832946633, 0.184993531694694, 0.4818181818181819, 0.3837209302325581, 0.5483870967741937, 7
0.24038461538461542, 0.392156862745098, 0.024096385542168676, 0.01612903225806452, 0.1267123287671233, 0.0975609756097561, 0.20881670533642688, 0.24536438119879733, 0.4727272727272731, 0.16279069767441856, 0.25806451612903225, 6
0.34615384615384626, 0.25490196078431376, 0.2530120481927711, 0.01612903225806452, 0.08219178082191783, 0.05226480836236934, 0.3758700696055684, 0.19793014230271666, 0.36363636363636376, 0.3604651162790698, 0.5322580645161292, 6
0.2596153846153847, 0.22549019607843135, 0.08433734939759038, 0.22258064516129034, 0.11986301369863016, 0.11149825783972125, 0.2877030162412993, 0.36179387667097984, 0.45454545454545503, 0.3255813953488372, 0.24193548387096775, 5
0.23076923076923084, 0.5686274509803921, 0.2891566265060241, 0.019354838709677417, 0.06849315068493153, 0.09407665505226481, 0.15313225058004637, 0.09012505390253978, 0.5545454545454547, 0.19767441860465118, 0.774193548387097, 8
0.2500000000000001, 0.22549019607843135, 0.22891566265060243, 0.07419354838709677, 0.09931506849315071, 0.059233449477351915, 0.21577726218097448, 0.17636912462268128, 0.40909090909090917, 0.1511627906976744, 0.4838709677419355, 7
0.28846153846153855, 0.1764705882352941, 0.2530120481927711, 0.03548387096774193, 0.13698630136986303, 0.13588850174216027, 0.26218097447795824, 0.25398878827081006, 0.6818181818181821, 0.30232558139534876, 0.403225806451613, 8
0.3653846153846154, 0.5784313725490196, 0.08433734939759038, 0.02903225806451613, 0.2226027397260274, 0.08013937282229966, 0.36890951276102085, 0.28417421302285817, 0.2999999999999998, 0.3372093023255814, 0.20967741935483875, 5
0.3076923076923078, 0.16666666666666666, 0.1927710843373494, 0.27096774193548384, 0.1267123287671233, 0.18815331010452963, 0.5475638051044084, 0.36179387667097984, 0.4818181818181819, 0.3255813953488372, 0.3870967741935485, 6
0.29807692307692324, 0.15686274509803919, 0.21084337349397592, 0.012903225806451615, 0.14726027397260275, 0.11498257839721254, 0.31786542923433875, 0.25398878827081006, 0.663636363636364, 0.25581395348837205, 0.3225806451612905, 6
0.3076923076923078, 0.19607843137254904, 0.2349397590361446, 0.26129032258064516, 0.14383561643835616, 0.10452961672473868, 0.3062645011600928, 0.38766709788701803, 0.6000000000000001, 0.3604651162790698, 0.403225806451613, 6
0.34615384615384626, 0.18627450980392157, 0.2891566265060241, 0.01612903225806452, 0.13013698630136986, 0.05226480836236934, 0.2853828306264501, 0.184993531694694, 0.42727272727272725, 0.31395348837209297, 0.5806451612903225, 6
0.3269230769230771, 0.23529411764705882, 0.21686746987951808, 0.04516129032258065, 0.08219178082191783, 0.12195121951219512, 0.24361948955916474, 0.1504959034066431, 0.3454545454545457, 0.569767441860465, 0.6935483870967745, 7
0.4519230769230771, 0.15686274509803919, 0.2349397590361446, 0.31612903225806455, 0.11986301369863016, 0.0627177700348432, 0.30858468677494194, 0.44372574385511143, 0.4363636363636365, 0.3604651162790698, 0.3225806451612905, 6
0.43269230769230793, 0.05882352941176472, 0.20481927710843376, 0.01612903225806452, 0.11301369863013701, 0.01742160278745645, 0.08816705336426914, 0.2712376024148355, 0.6818181818181821, 0.20930232558139533, 0.35483870967741926, 6
0.34615384615384626, 0.16666666666666666, 0.21686746987951808, 0.04677419354838709, 0.1404109589041096, 0.10104529616724739, 0.21113689095127608, 0.2108667529107393, 0.42727272727272725, 0.25581395348837205, 0.4516129032258067, 6
0.1923076923076924, 0.18627450980392157, 0.12048192771084339, 0.4629032258064516, 0.11986301369863016, 0.06968641114982578, 0.3944315545243619, 0.39197930142302795, 0.5909090909090913, 0.17441860465116277, 0.35483870967741926, 5
0.3365384615384617, 0.19607843137254904, 0.25903614457831325, 0.03548387096774193, 0.24315068493150688, 0.06620209059233449, 0.2645011600928074, 0.14618369987063318, 0.42727272727272725, 0.2325581395348837, 0.774193548387097, 5
0.2596153846153847, 0.30392156862745096, 0.1385542168674699, 0.15483870967741936, 0.14383561643835616, 0.08013937282229966, 0.3248259860788863, 0.2712376024148355, 0.4727272727272731, 0.1511627906976744, 0.3225806451612905, 5
0.3076923076923078, 0.2450980392156863, 0.1927710843373494, 0.019354838709677417, 0.1506849315068493, 0.1254355400696864, 0.29930394431554525, 0.1504959034066431, 0.3727272727272726, 0.06976744186046513, 0.5161290322580645, 6
0.3365384615384617, 0.15686274509803919, 0.2349397590361446, 0.5596774193548386, 0.16438356164383564, 0.14982578397212543, 0.3248259860788863, 0.5515308322552812, 0.44545454545454577, 0.16279069767441856, 0.09677419354838701, 5
0.27884615384615397, 0.14705882352941177, 0.2349397590361446, 0.061290322580645165, 0.5582191780821918, 0.21254355400696864, 0.34570765661252895, 0.28417421302285817, 0.3545454545454545, 0.16279069767441856, 0.22580645161290325, 6
0.27884615384615397, 0.15686274509803919, 0.2349397590361446, 0.07419354838709677, 0.5616438356164384, 0.21254355400696864, 0.3433874709976798, 0.28417421302285817, 0.3454545454545457, 0.13953488372093026, 0.22580645161290325, 6
0.3076923076923078, 0.22549019607843135, 0.15662650602409642, 0.21935483870967742, 0.20547945205479456, 0.09059233449477352, 0.35034802784222735, 0.3574816731349699, 0.3727272727272726, 0.27906976744186046, 0.2903225806451615, 6
0.2692307692307693, 0.15686274509803919, 0.16265060240963858, 0.025806451612903226, 0.16438356164383564, 0.10801393728222997, 0.33178654292343385, 0.2712376024148355, 0.45454545454545503, 0.3953488372093023, 0.24193548387096775, 6
0.27884615384615397, 0.14705882352941177, 0.15662650602409642, 0.025806451612903226, 0.17465753424657535, 0.10801393728222997, 0.33642691415313225, 0.2712376024148355, 0.4727272727272731, 0.3953488372093023, 0.24193548387096775, 6
0.34615384615384626, 0.0980392156862745, 0.18674698795180725, 0.025806451612903226, 0.16780821917808222, 0.1254355400696864, 0.36658932714617165, 0.2583009918068129, 0.40000000000000036, 0.3604651162790698, 0.3225806451612905, 7
0.23076923076923084, 0.3627450980392157, 0.15662650602409642, 0.12258064516129033, 0.18493150684931509, 0.21254355400696864, 0.45707656612528996, 0.2971108236308737, 0.5, 0.3488372093023256, 0.2903225806451615, 4
0.3076923076923078, 0.22549019607843135, 0.15662650602409642, 0.21935483870967742, 0.20547945205479456, 0.09059233449477352, 0.35034802784222735, 0.3574816731349699, 0.3727272727272726, 0.27906976744186046, 0.2903225806451615, 6
0.29807692307692324, 0.10784313725490197, 0.21084337349397592, 0.14193548387096774, 0.1986301369863014, 0.10452961672473868, 0.32714617169373544, 0.34023285899094446, 0.581818181818182, 0.30232558139534876, 0.2903225806451615, 5
0.3269230769230771, 0.10784313725490197, 0.18674698795180725, 0.03225806451612903, 0.1815068493150685, 0.10104529616724739, 0.3805104408352668, 0.19793014230271666, 0.5727272727272732, 0.25581395348837205, 0.596774193548387, 6
0.2692307692307693, 0.16666666666666666, 0.1746987951807229, 0.01612903225806452, 0.20205479452054798, 0.1289198606271777, 0.2668213457076566, 0.184993531694694, 0.5636363636363635, 0.4186046511627906, 0.4838709677419355, 7
0.23076923076923084, 0.0784313725490196, 0.1987951807228916, 0.01612903225806452, 0.16438356164383564, 0.06620209059233449, 0.16937354988399073, 0.16774471755066855, 0.5454545454545454, 0.27906976744186046, 0.467741935483871, 7
0.2500000000000001, 0.0980392156862745, 0.21084337349397592, 0.012903225806451615, 0.12328767123287672, 0.1289198606271777, 0.22969837587006958, 0.17205692108667847, 0.5363636363636366, 0.1511627906976744, 0.467741935483871, 6
0.28846153846153855, 0.11764705882352941, 0.355421686746988, 0.009677419354838714, 0.4726027397260274, 0.1254355400696864, 0.2853828306264501, 0.25398878827081006, 0.2999999999999998, 0.18604651162790697, 0.17741935483870974, 6
0.29807692307692324, 0.16666666666666666, 0.21084337349397592, 0.022580645161290328, 0.10273972602739727, 0.09407665505226481, 0.42227378190255216, 0.15912031047865582, 0.3727272727272726, 0.3488372093023256, 0.4838709677419355, 6
0.3269230769230771, 0.12745098039215685, 0.20481927710843376, 0.36451612903225805, 0.11643835616438357, 0.12195121951219512, 0.4733178654292343, 0.39197930142302795, 0.3363636363636364, 0.3255813953488372, 0.25806451612903225, 6
0.21153846153846168, 0.10784313725490197, 0.15662650602409642, 0.3806451612903226, 0.13356164383561644, 0.1672473867595819, 0.3201856148491879, 0.4351013367830987, 0.5272727272727273, 0.16279069767441856, 0.14516129032258074, 6
0.34615384615384626, 0.11764705882352941, 0.21686746987951808, 0.019354838709677417, 0.09931506849315071, 0.14634146341463414, 0.23665893271461713, 0.2367399741267846, 0.581818181818182, 0.13953488372093026, 0.306451612903226, 6
0.28846153846153855, 0.1372549019607843, 0.14457831325301204, 0.13870967741935486, 0.2842465753424658, 0.0975609756097561, 0.2645011600928074, 0.3445450625269544, 0.28181818181818175, 0.27906976744186046, 0.09677419354838701, 6
0.21153846153846168, 0.10784313725490197, 0.15662650602409642, 0.3806451612903226, 0.13356164383561644, 0.1672473867595819, 0.3201856148491879, 0.4351013367830987, 0.5272727272727273, 0.16279069767441856, 0.14516129032258074, 6
0.3076923076923078, 0.38235294117647056, 0.04216867469879519, 0.01612903225806452, 0.08904109589041098, 0.05226480836236934, 0.32946635730858465, 0.16774471755066855, 0.27272727272727293, 0.13953488372093026, 0.403225806451613, 5
0.3269230769230771, 0.15686274509803919, 0.16265060240963858, 0.025806451612903226, 0.09931506849315071, 0.10104529616724739, 0.26218097447795824, 0.24105217766278741, 0.3909090909090911, 0.27906976744186046, 0.370967741935484, 6
0.23076923076923084, 0.2647058823529411, 0.018072289156626505, 0.019354838709677417, 0.18835616438356165, 0.09407665505226481, 0.25754060324825984, 0.2712376024148355, 0.45454545454545503, 0.372093023255814, 0.17741935483870974, 5
0.2500000000000001, 0.1764705882352941, 0.14457831325301204, 0.1870967741935484, 0.10616438356164386, 0.08710801393728224, 0.2668213457076566, 0.13755929279862045, 0.45454545454545503, 0.31395348837209297, 0.741935483870968, 7
0.27884615384615397, 0.16666666666666666, 0.07831325301204821, 0.019354838709677417, 0.10958904109589045, 0.27526132404181186, 0.38283062645011595, 0.2108667529107393, 0.3818181818181823, 0.2325581395348837, 0.2903225806451615, 5
0.27884615384615397, 0.14705882352941177, 0.18674698795180725, 0.04838709677419356, 0.1267123287671233, 0.0975609756097561, 0.20185614849187933, 0.2367399741267846, 0.5545454545454547, 0.48837209302325574, 0.435483870967742, 8
0.34615384615384626, 0.15686274509803919, 0.1746987951807229, 0.3064516129032258, 0.1404109589041096, 0.06620209059233449, 0.22273781902552203, 0.39197930142302795, 0.3727272727272726, 0.1511627906976744, 0.24193548387096775, 5
0.23076923076923084, 0.18627450980392157, 0.25903614457831325, 0.23225806451612901, 0.16095890410958905, 0.16027874564459932, 0.5452436194895592, 0.36610608020698976, 0.3454545454545457, 0.3372093023255814, 0.16129032258064524, 6
0.28846153846153855, 0.21568627450980388, 0.1385542168674699, 0.12903225806451613, 0.17808219178082194, 0.16898954703832753, 0.5324825986078886, 0.3747304872790025, 0.5454545454545454, 0.441860465116279, 0.24193548387096775, 5
0.21153846153846168, 0.18627450980392157, 0.16867469879518077, 0.13548387096774192, 0.18493150684931509, 0.10104529616724739, 0.44547563805104406, 0.4006037084950407, 0.8818181818181823, 0.569767441860465, 0.3225806451612905, 5
0.4615384615384617, 0.14705882352941177, 0.2771084337349398, 0.012903225806451615, 0.1541095890410959, 0.024390243902439025, 0.14617169373549882, 0.30142302716688363, 0.20909090909090944, 0.31395348837209297, 0.17741935483870974, 6
0.27884615384615397, 0.14705882352941177, 0.18674698795180725, 0.04838709677419356, 0.1267123287671233, 0.0975609756097561, 0.20185614849187933, 0.2367399741267846, 0.5545454545454547, 0.48837209302325574, 0.435483870967742, 8
0.34615384615384626, 0.15686274509803919, 0.1746987951807229, 0.3064516129032258, 0.1404109589041096, 0.06620209059233449, 0.22273781902552203, 0.39197930142302795, 0.3727272727272726, 0.1511627906976744, 0.24193548387096775, 5
0.3076923076923078, 0.23529411764705882, 0.20481927710843376, 0.022580645161290328, 0.11301369863013701, 0.0627177700348432, 0.13921113689095127, 0.17636912462268128, 0.5363636363636366, 0.49999999999999994, 0.6451612903225807, 7
0.34615384615384626, 0.0980392156862745, 0.18072289156626506, 0.2645161290322581, 0.18835616438356165, 0.08362369337979095, 0.21809744779582363, 0.38766709788701803, 0.20000000000000018, 0.3953488372093023, 0.20967741935483875, 5
0.27884615384615397, 0.45098039215686275, 0.16867469879518077, 0.15483870967741936, 0.17465753424657535, 0.06620209059233449, 0.22273781902552203, 0.33592065545494165, 0.5, 0.17441860465116277, 0.16129032258064524, 5
0.28846153846153855, 0.1372549019607843, 0.18674698795180725, 0.025806451612903226, 0.1506849315068493, 0.11149825783972125, 0.24361948955916474, 0.24967658473480014, 0.6090909090909093, 0.6395348837209303, 0.4193548387096775, 6
0.3173076923076924, 0.11764705882352941, 0.20481927710843376, 0.4967741935483871, 0.1404109589041096, 0.17073170731707318, 0.36426914153132245, 0.4911599827511921, 0.44545454545454577, 0.441860465116279, 0.19354838709677402, 6
0.3173076923076924, 0.25490196078431376, 0.12048192771084339, 0.17741935483870966, 0.18493150684931509, 0.156794425087108, 0.3596287703016241, 0.322984044846919, 0.40909090909090917, 0.2325581395348837, 0.3225806451612905, 5
0.3365384615384617, 0.1372549019607843, 0.18072289156626506, 0.2451612903225806, 0.13013698630136986, 0.13937282229965156, 0.45939675174013916, 0.4092281155670605, 0.5545454545454547, 0.27906976744186046, 0.24193548387096775, 6
0.3173076923076924, 0.3431372549019608, 0.3674698795180723, 0.3612903225806452, 0.12328767123287672, 0.18118466898954705, 0.3387470997679814, 0.44372574385511143, 0.3545454545454545, 0.26744186046511625, 0.11290322580645151, 5
0.3173076923076924, 0.3529411764705882, 0.3734939759036145, 0.3612903225806452, 0.11986301369863016, 0.17421602787456447, 0.33178654292343385, 0.44803794739112135, 0.36363636363636376, 0.27906976744186046, 0.11290322580645151, 6
0.3173076923076924, 0.3431372549019608, 0.3674698795180723, 0.3612903225806452, 0.12328767123287672, 0.18118466898954705, 0.3387470997679814, 0.44372574385511143, 0.3545454545454545, 0.26744186046511625, 0.11290322580645151, 5
0.3173076923076924, 0.3529411764705882, 0.3734939759036145, 0.3612903225806452, 0.11986301369863016, 0.17421602787456447, 0.33178654292343385, 0.44803794739112135, 0.36363636363636376, 0.27906976744186046, 0.11290322580645151, 6
0.3269230769230771, 0.30392156862745096, 0.3795180722891567, 0.33548387096774196, 0.11986301369863016, 0.18466898954703834, 0.3410672853828306, 0.44372574385511143, 0.3363636363636364, 0.25581395348837205, 0.11290322580645151, 6
0.22115384615384626, 0.18627450980392157, 0.25903614457831325, 0.22258064516129034, 0.13698630136986303, 0.21951219512195122, 0.54292343387471, 0.37041828374299257, 0.36363636363636376, 0.29069767441860456, 0.16129032258064524, 5
0.29807692307692324, 0.15686274509803919, 0.1987951807228916, 0.03548387096774193, 0.08904109589041098, 0.156794425087108, 0.29466357308584684, 0.1246226821905978, 0.49090909090909074, 0.20930232558139533, 0.741935483870968, 7
0.29807692307692324, 0.12745098039215685, 0.1987951807228916, 0.03870967741935484, 0.0856164383561644, 0.16027874564459932, 0.29466357308584684, 0.12031047865459499, 0.4818181818181819, 0.22093023255813948, 0.741935483870968, 7
0.35576923076923084, 0.08823529411764708, 0.1927710843373494, 0.03548387096774193, 0.10616438356164386, 0.17073170731707318, 0.3225058004640371, 0.19361793876671385, 0.44545454545454577, 0.25581395348837205, 0.5645161290322582, 7
0.3173076923076924, 0.1764705882352941, 0.1746987951807229, 0.3806451612903226, 0.11986301369863016, 0.20905923344947736, 0.5359628770301624, 0.42216472617507605, 0.290909090909091, 0.2325581395348837, 0.19354838709677402, 6
0.21153846153846168, 0.25490196078431376, 0.3975903614457832, 0.49354838709677423, 0.1267123287671233, 0.08362369337979095, 0.3596287703016241, 0.4652867615351468, 0.3818181818181823, 0.3255813953488372, 0.12903225806451624, 6
0.4615384615384617, 0.18137254901960786, 0.21686746987951808, 0.019354838709677417, 0.0856164383561644, 0.04529616724738676, 0.16473317865429232, 0.1806813281586912, 0.20909090909090944, 0.16279069767441856, 0.5483870967741937, 7
0.5769230769230771, 0.2745098039215686, 0.2771084337349398, 0.3193548387096774, 0.09931506849315071, 0.006968641114982578, 0.17169373549883987, 0.36610608020698976, 0.15454545454545476, 0.09302325581395349, 0.33870967741935476, 4
0.21153846153846168, 0.25490196078431376, 0.3975903614457832, 0.49354838709677423, 0.1267123287671233, 0.08362369337979095, 0.3596287703016241, 0.4652867615351468, 0.3818181818181823, 0.3255813953488372, 0.12903225806451624, 6
0.34615384615384626, 0.16666666666666666, 0.22289156626506026, 0.4161290322580645, 0.17465753424657535, 0.17421602787456447, 0.42459396751740136, 0.44803794739112135, 0.25454545454545485, 0.25581395348837205, 0.17741935483870974, 5
0.3173076923076924, 0.03921568627450979, 0.1927710843373494, 0.29032258064516125, 0.1541095890410959, 0.21602787456445993, 0.35498839907192575, 0.39197930142302795, 0.6181818181818182, 0.22093023255813948, 0.22580645161290325, 5
0.21153846153846168, 0.12745098039215685, 0.14457831325301204, 0.3709677419354839, 0.1404109589041096, 0.18466898954703834, 0.3596287703016241, 0.426476929711086, 0.5636363636363635, 0.19767441860465118, 0.22580645161290325, 5
