@relation ionosphere-10-6tst.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 1.0, 0.5335, 1.0, 0.40800000000000003, 1.0, 0.3635, 1.0, 0.0, 1.0, 0.0007072135785007316, 0.981, 0.2405, 0.9535, 0.20500000000000002, 0.946, 0.18326039387308535, 0.8494999999999999, 0.14500000000000002, 0.853, 0.1185, 0.8155, 0.09749999999999998, 0.7795000000000001, 0.05449999999999999, 0.736, 0.0675, 0.7015, 0.08150000000000002, 0.5439524124256444, 0.05449999999999999, 0.615, 0.05399999999999999, 0
1, 1.0, 0.4565, 1.0, 0.4135, 0.933, 0.09100000000000003, 0.9651006711409396, 0.7281621243885394, 0.9775, 0.0, 0.9425, 0.3415, 0.9395, 0.383, 0.9055, 0.2067833698030635, 0.5609999999999999, 0.0, 0.9515, 0.5555, 0.812, 0.10749999999999998, 0.777, 0.08550000000000002, 0.7404999999999999, 0.067, 0.7030000000000001, 0.05149999999999999, 0.5571711830799736, 0.03949999999999998, 0.4335, 0.0, 0
1, 0.0, 0.0, 1.0, 1.0, 1.0, 0.428, 0.3288590604026846, 0.30118798043326345, 0.0, 1.0, 1.0, 1.0, 0.5895, 0.0, 0.0, 0.0, 0.544, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 1
0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.3125, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.5, 1
1, 0.991, 0.5045, 0.9904999999999999, 0.481, 0.988, 0.4715, 0.97248322147651, 0.2522711390635919, 0.995, 0.260961810466761, 0.9735, 0.4445, 0.9670000000000001, 0.436, 0.971, 0.48358862144420134, 0.8985000000000001, 0.404, 0.9415, 0.41300000000000003, 0.9315, 0.4065, 0.9425, 0.40149999999999997, 0.909, 0.3945, 0.8925000000000001, 0.3805, 0.8473231989424983, 0.3845, 0.8714999999999999, 0.3805, 0
1, 0.586, 0.0, 0.0, 1.0, 0.5, 0.5, 0.3288590604026846, 0.30118798043326345, 0.0, 1.0, 0.5, 0.5, 0.193, 0.16149999999999998, 0.9025000000000001, 0.7445295404814005, 0.76, 0.572, 0.5, 0.5, 0.0, 0.3645, 0.07600000000000001, 0.981, 1.0, 1.0, 0.0, 0.8385, 0.33906146728354264, 0.5, 0.5, 0.5, 1
1, 0.5085, 0.322, 0.5, 0.5, 0.5, 0.5, 0.3288590604026846, 0.30118798043326345, 0.5, 0.2927864214992928, 0.5, 0.5, 0.5615, 0.22499999999999998, 0.614, 1.0, 1.0, 0.2885, 0.5, 0.5, 0.5415, 0.0, 0.447, 0.4165, 1.0, 0.11649999999999999, 0.0, 0.5945, 0.33906146728354264, 0.5, 1.0, 0.3635, 1
1, 0.819, 1.0, 0.604, 0.0, 1.0, 1.0, 0.9174496644295302, 0.517120894479385, 0.16549999999999998, 1.0, 0.47050000000000003, 0.794, 0.509, 0.525, 0.2425, 0.0, 0.5715, 0.4835, 0.6635, 0.28049999999999997, 0.0, 1.0, 0.9045000000000001, 0.0, 1.0, 0.46950000000000003, 1.0, 1.0, 0.47521480502313285, 0.0, 1.0, 1.0, 1
1, 0.847, 0.6945, 0.5, 0.5, 0.3355, 0.849, 0.3288590604026846, 0.30118798043326345, 0.5, 0.2927864214992928, 0.5, 0.5, 0.603, 0.379, 0.605, 0.6531728665207879, 0.732, 0.891, 0.5, 0.5, 0.5, 0.5, 0.867, 0.637, 0.881, 0.8175, 0.5, 0.5, 0.33906146728354264, 0.5, 0.5, 0.5, 1
1, 0.923, 0.457, 0.3415, 0.09699999999999998, 0.455, 0.21800000000000003, 0.8697986577181209, 0.3333333333333333, 0.9475, 0.28712871287128716, 0.4075, 0.8200000000000001, 0.4, 0.15949999999999998, 0.9285, 0.48522975929978124, 0.89, 0.4215, 0.46499999999999997, 0.754, 0.3295, 0.9045000000000001, 0.8945000000000001, 0.4815, 0.8545, 0.3735, 0.8895, 0.4295, 0.19762062128222074, 0.10899999999999999, 0.4075, 0.2005, 1
