@relation ionosphere-10-9tst.dat
@attribute Pulse1 integer [0, 1]
@attribute Pulse3 real [-1.0, 1.0]
@attribute Pulse4 real [-1.0, 1.0]
@attribute Pulse5 real [-1.0, 1.0]
@attribute Pulse6 real [-1.0, 1.0]
@attribute Pulse7 real [-1.0, 1.0]
@attribute Pulse8 real [-1.0, 1.0]
@attribute Pulse9 real [-1.0, 1.0]
@attribute Pulse10 real [-1.0, 1.0]
@attribute Pulse11 real [-1.0, 1.0]
@attribute Pulse12 real [-1.0, 1.0]
@attribute Pulse13 real [-1.0, 1.0]
@attribute Pulse14 real [-1.0, 1.0]
@attribute Pulse15 real [-1.0, 1.0]
@attribute Pulse16 real [-1.0, 1.0]
@attribute Pulse17 real [-1.0, 1.0]
@attribute Pulse18 real [-1.0, 1.0]
@attribute Pulse19 real [-1.0, 1.0]
@attribute Pulse20 real [-1.0, 1.0]
@attribute Pulse21 real [-1.0, 1.0]
@attribute Pulse22 real [-1.0, 1.0]
@attribute Pulse23 real [-1.0, 1.0]
@attribute Pulse24 real [-1.0, 1.0]
@attribute Pulse25 real [-1.0, 1.0]
@attribute Pulse26 real [-1.0, 1.0]
@attribute Pulse27 real [-1.0, 1.0]
@attribute Pulse28 real [-1.0, 1.0]
@attribute Pulse29 real [-1.0, 1.0]
@attribute Pulse30 real [-1.0, 1.0]
@attribute Pulse31 real [-1.0, 1.0]
@attribute Pulse32 real [-1.0, 1.0]
@attribute Pulse33 real [-1.0, 1.0]
@attribute Pulse34 real [-1.0, 1.0]
@attribute Class integer [0, 1]
@inputs Pulse1, Pulse3, Pulse4, Pulse5, Pulse6, Pulse7, Pulse8, Pulse9, Pulse10, Pulse11, Pulse12, Pulse13, Pulse14, Pulse15, Pulse16, Pulse17, Pulse18, Pulse19, Pulse20, Pulse21, Pulse22, Pulse23, Pulse24, Pulse25, Pulse26, Pulse27, Pulse28, Pulse29, Pulse30, Pulse31, Pulse32, Pulse33, Pulse34
@outputs Class
@data
1, 0.9975, 0.47050000000000003, 0.9259999999999999, 0.5517799352750808, 0.917, 0.3115, 1.0, 0.519, 0.9259999999999999, 0.41100000000000003, 0.7989999999999999, 0.08982412060301503, 0.8025, 0.3317230273752013, 0.9126050420168068, 0.3075, 0.7909999999999999, 0.31714876033057854, 0.7849999999999999, 0.35150000000000003, 0.6845, 0.263, 0.784, 0.244, 0.7055, 0.269, 0.6065, 0.3295, 0.7115, 0.22749999999999998, 0.5143198090692124, 0.27349999999999997, 0
1, 1.0, 0.22899999999999998, 1.0, 0.0, 1.0, 0.0, 1.0, 0.681, 1.0, 0.2945, 1.0, 0.9999999999999999, 1.0, 0.0, 1.0, 0.353, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2955, 1.0, 0.1865, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1
1, 1.0, 0.4185, 1.0, 0.4843581445523193, 1.0, 0.424, 1.0, 0.40349999999999997, 0.9704999999999999, 0.324, 0.9784999999999999, 0.18467336683417082, 0.9685, 0.3521202361782072, 0.9691876750700281, 0.3595, 0.9505, 0.2592975206611571, 0.9299999999999999, 0.2635, 0.915, 0.244, 0.9205, 0.2645, 0.881, 0.20800000000000002, 0.8285, 0.15600000000000003, 0.8435, 0.1775, 0.7893794749403341, 0.16399999999999998, 0
0, 0.0, 1.0, 0.5, 0.5393743257820928, 0.5, 0.5, 0.0, 1.0, 1.0, 1.0, 0.5, 0.371859296482412, 0.5, 0.5367686527106817, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.4033412887828162, 0.5, 1
1, 1.0, 0.502, 1.0, 0.5329018338727076, 1.0, 0.485, 1.0, 0.46499999999999997, 0.989, 0.4685, 1.0, 0.3310301507537688, 0.9864999999999999, 0.4943639291465379, 0.9585434173669469, 0.4315, 0.971, 0.409607438016529, 0.998, 0.429, 0.974, 0.432, 0.9475, 0.3955, 0.9455, 0.4105, 0.9279999999999999, 0.40700000000000003, 0.919, 0.39949999999999997, 0.9039379474940334, 0.396, 0
1, 0.995, 0.471, 0.999, 0.4692556634304207, 0.9935, 0.403, 0.997, 0.371, 0.9635, 0.34950000000000003, 0.9635, 0.1331658291457286, 0.9490000000000001, 0.3016639828234031, 0.9154061624649861, 0.2395, 0.937, 0.1885330578512397, 0.895, 0.201, 0.8734999999999999, 0.177, 0.8415, 0.15749999999999997, 0.8260000000000001, 0.134, 0.8049999999999999, 0.123, 0.774, 0.09849999999999998, 0.6968973747016707, 0.08400000000000002, 0
1, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 1
1, 1.0, 0.5255, 1.0, 0.5976267529665588, 1.0, 0.5975, 1.0, 0.6425, 1.0, 0.6739999999999999, 1.0, 0.6124371859296481, 0.973, 0.7670424047235642, 0.9389355742296919, 0.752, 0.8795, 0.7871900826446282, 0.903, 0.8, 0.898, 0.8140000000000001, 0.833, 0.8195, 0.7969999999999999, 0.847, 0.7475, 0.8634999999999999, 0.735, 0.8585, 0.6026252983293556, 0.876, 0
1, 0.788, 0.492, 0.702, 0.5393743257820928, 0.692, 0.5645, 0.7, 0.47050000000000003, 0.7825, 0.5705, 0.7335, 0.4233668341708542, 0.7625, 0.5072463768115942, 0.7647058823529411, 0.508, 0.751, 0.48347107438016534, 0.7295, 0.5335, 0.79, 0.541, 0.749, 0.502, 0.743, 0.55, 0.7315, 0.541, 0.7255, 0.6174999999999999, 0.6605011933174224, 0.5865, 0
1, 0.0, 0.0, 0.5, 0.5393743257820928, 0.754, 0.10749999999999998, 0.8029999999999999, 0.6645, 0.0, 0.29300000000000004, 0.5, 0.371859296482412, 0.5, 0.5367686527106817, 1.0, 0.3665, 0.6825, 0.15547520661157027, 0.9855, 0.0, 0.0, 0.0, 1.0, 0.202, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.4033412887828162, 0.5, 1
