@relation contraceptive-10-1tst.dat
@attribute Wife_age real [16.0, 49.0]
@attribute Wife_education real [1.0, 4.0]
@attribute Husband_education real [1.0, 4.0]
@attribute Children real [0.0, 16.0]
@attribute Wife_religion real [0.0, 1.0]
@attribute Wife_working real [0.0, 1.0]
@attribute Husband_occupation real [1.0, 4.0]
@attribute Standard-of-living real [1.0, 4.0]
@attribute Media_exposure real [0.0, 1.0]
@attribute Contraceptive_method integer [1, 3]
@inputs Wife_age, Wife_education, Husband_education, Children, Wife_religion, Wife_working, Husband_occupation, Standard-of-living, Media_exposure
@outputs Contraceptive_method
@data
0.19354838709677424, 0.3333333333333333, 0.6666666666666667, 0.23076923076923078, 1.0, 1.0, 0.3333333333333333, 0.6666666666666667, 0.0, 1
0.032258064516129115, 1.0, 1.0, 0.0, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 1
0.7096774193548387, 0.3333333333333333, 1.0, 0.6153846153846154, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 1
0.7741935483870968, 0.0, 0.6666666666666667, 0.6923076923076923, 1.0, 1.0, 0.6666666666666667, 0.3333333333333333, 1.0, 1
0.4193548387096775, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1
1.0, 1.0, 1.0, 0.46153846153846156, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 1
0.935483870967742, 0.0, 0.3333333333333333, 0.15384615384615385, 1.0, 0.0, 0.0, 0.6666666666666667, 0.0, 1
0.19354838709677424, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1
0.903225806451613, 0.3333333333333333, 1.0, 0.46153846153846156, 1.0, 1.0, 0.0, 1.0, 0.0, 1
0.935483870967742, 0.0, 0.3333333333333333, 0.23076923076923078, 1.0, 1.0, 0.0, 0.6666666666666667, 0.0, 1
0.838709677419355, 0.6666666666666667, 1.0, 0.3076923076923077, 1.0, 0.0, 0.0, 0.6666666666666667, 0.0, 1
0.3548387096774194, 0.3333333333333333, 0.6666666666666667, 0.15384615384615385, 1.0, 1.0, 0.6666666666666667, 0.0, 0.0, 1
0.5161290322580645, 1.0, 1.0, 0.23076923076923078, 0.0, 0.0, 0.6666666666666667, 0.6666666666666667, 0.0, 1
0.967741935483871, 0.0, 0.3333333333333333, 0.6153846153846154, 1.0, 1.0, 0.6666666666666667, 0.0, 0.0, 1
0.25806451612903225, 1.0, 1.0, 0.07692307692307693, 1.0, 1.0, 0.0, 0.6666666666666667, 0.0, 1
0.19354838709677424, 1.0, 1.0, 0.15384615384615385, 1.0, 1.0, 0.6666666666666667, 0.6666666666666667, 0.0, 1
