@relation yeast-10-1tra.dat
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class integer [1, 10]
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.5280898876404495, 0.5769230769230769, 0.3291139240506329, 0.13, 0.0, 0.0, 0.6575342465753424, 0.22, 1
0.3595505617977528, 0.653846153846154, 0.3417721518987341, 0.27, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.5955056179775282, 0.5897435897435898, 0.35443037974683544, 0.15, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.34831460674157305, 0.35897435897435903, 0.3417721518987341, 0.54, 0.0, 0.0, 0.6575342465753424, 0.22, 1
0.44943820224719105, 0.3076923076923077, 0.44303797468354433, 0.17, 0.0, 0.6024096385542169, 0.6712328767123287, 0.22, 3
0.43820224719101125, 0.4871794871794872, 0.3417721518987341, 0.65, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.41573033707865165, 0.3717948717948718, 0.481012658227848, 0.2, 0.0, 0.0, 0.7945205479452054, 0.34, 2
0.49438202247191015, 0.4358974358974359, 0.5696202531645569, 0.36, 0.0, 0.0, 0.6712328767123287, 0.22, 1
0.3258426966292135, 0.29487179487179493, 0.49367088607594933, 0.15, 0.0, 0.0, 0.7945205479452054, 0.3, 3
0.3595505617977528, 0.29487179487179493, 0.4177215189873418, 0.21, 0.0, 0.0, 0.726027397260274, 0.27, 2
0.34831460674157305, 0.2692307692307693, 0.481012658227848, 0.2, 0.0, 0.0, 0.7123287671232876, 0.29, 2
0.3258426966292135, 0.33333333333333326, 0.45569620253164544, 0.35, 0.0, 0.0, 0.726027397260274, 0.25, 3
0.550561797752809, 0.3076923076923077, 0.3924050632911392, 0.46, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.39325842696629215, 0.35897435897435903, 0.3924050632911392, 0.11, 0.0, 0.0, 0.684931506849315, 0.22, 3
0.40449438202247184, 0.29487179487179493, 0.36708860759493667, 0.11, 0.0, 0.0, 0.6712328767123287, 0.4, 3
0.5280898876404495, 0.39743589743589736, 0.4177215189873418, 0.11, 0.0, 0.0, 0.6986301369863014, 0.26, 2
0.43820224719101125, 0.2307692307692308, 0.430379746835443, 0.21, 0.0, 0.0, 0.6712328767123287, 0.22, 2
0.5617977528089888, 0.5641025641025641, 0.430379746835443, 0.21, 0.0, 0.0, 0.684931506849315, 0.25, 2
0.38202247191011235, 0.3076923076923077, 0.36708860759493667, 0.16, 0.0, 0.0, 0.684931506849315, 0.22, 3
0.3595505617977528, 0.35897435897435903, 0.3417721518987341, 0.22, 0.0, 0.0, 0.6986301369863014, 0.22, 3
0.3595505617977528, 0.47435897435897445, 0.3924050632911392, 0.13, 0.0, 0.0, 0.7534246575342466, 0.22, 3
0.39325842696629215, 0.47435897435897445, 0.3924050632911392, 0.15, 0.0, 0.0, 0.7945205479452054, 0.22, 3
0.44943820224719105, 0.4487179487179488, 0.3924050632911392, 0.51, 0.0, 0.0, 0.7397260273972602, 0.22, 1
0.5168539325842697, 0.39743589743589736, 0.49367088607594933, 0.18, 0.0, 0.0, 0.6986301369863014, 0.22, 3
0.5842696629213484, 0.653846153846154, 0.45569620253164544, 0.24, 0.0, 0.0, 0.6712328767123287, 0.22, 1
0.47191011235955066, 0.4871794871794872, 0.2784810126582278, 0.1, 0.0, 0.0, 0.7808219178082191, 0.32, 2
0.44943820224719105, 0.4487179487179488, 0.2784810126582278, 0.87, 0.0, 0.0, 0.7123287671232876, 0.22, 1
0.30337078651685395, 0.5769230769230769, 0.5063291139240506, 0.12, 0.0, 0.0, 0.726027397260274, 0.47, 3
0.24719101123595505, 0.5000000000000001, 0.3797468354430379, 0.43, 0.0, 0.0, 0.6986301369863014, 0.22, 2
0.7528089887640451, 0.7435897435897436, 0.26582278481012656, 0.26, 0.0, 0.0, 0.5890410958904109, 0.22, 4
0.7078651685393259, 0.653846153846154, 0.3291139240506329, 0.34, 0.0, 0.0, 0.5753424657534246, 0.22, 7
0.3258426966292135, 0.3717948717948718, 0.45569620253164544, 0.18, 0.0, 0.0, 0.767123287671233, 0.26, 3
0.5393258426966293, 0.47435897435897445, 0.2784810126582278, 0.44, 0.0, 0.0, 0.684931506849315, 0.22, 1
0.5168539325842697, 0.47435897435897445, 0.40506329113924044, 0.34, 0.0, 0.0, 0.726027397260274, 0.22, 1
0.8426966292134832, 0.6666666666666667, 0.22784810126582278, 0.24, 0.0, 0.0, 0.7397260273972602, 0.22, 5
