@relation yeast-10-10tst.dat
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class integer [1, 10]
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.3529411764705883, 0.7391304347826089, 0.4651162790697674, 0.24637681159420288, 0.0, 0.0, 0.5555555555555557, 0.18644067796610173, 1
0.47058823529411775, 0.34782608695652184, 0.6511627906976745, 0.10144927536231885, 0.0, 0.6024096385542169, 0.4444444444444443, 0.18644067796610173, 3
0.32352941176470584, 0.43478260869565233, 0.7209302325581395, 0.13043478260869562, 0.0, 0.0, 0.6944444444444443, 0.27118644067796616, 2
0.9117647058823531, 1.0, 0.44186046511627897, 0.3913043478260869, 0.0, 0.0, 0.638888888888889, 0.18644067796610173, 7
0.2941176470588236, 0.6086956521739131, 0.5116279069767442, 0.23188405797101447, 0.0, 0.0, 0.5833333333333334, 0.8135593220338982, 6
0.3382352941176471, 0.2173913043478261, 0.5116279069767442, 0.07246376811594202, 0.0, 0.0, 0.5555555555555557, 0.18644067796610173, 2
0.3088235294117647, 0.37681159420289856, 1.0, 0.15942028985507245, 0.0, 0.0, 0.5833333333333334, 0.35593220338983056, 3
0.27941176470588236, 0.7536231884057973, 0.37209302325581395, 0.5072463768115941, 0.0, 0.0, 0.5555555555555557, 0.18644067796610173, 1
0.36764705882352944, 0.318840579710145, 0.4651162790697674, 0.3188405797101449, 0.0, 1.0, 0.5555555555555557, 0.18644067796610173, 9
0.7794117647058824, 0.6521739130434784, 0.2093023255813954, 0.28985507246376807, 0.0, 0.0, 0.6666666666666666, 0.18644067796610173, 1
0.5882352941176471, 0.6521739130434784, 0.13953488372093026, 0.17391304347826086, 0.0, 0.0, 0.5000000000000001, 0.18644067796610173, 1
0.4558823529411765, 0.3623188405797102, 0.37209302325581395, 0.5797101449275361, 0.0, 0.0, 0.2499999999999999, 0.18644067796610173, 1
0.8676470588235295, 0.8405797101449276, 0.6976744186046511, 0.21739130434782605, 1.0, 0.0, 0.5555555555555557, 0.18644067796610173, 10
0.5735294117647058, 0.5797101449275364, 0.39534883720930236, 0.0289855072463768, 0.0, 0.0, 0.5000000000000001, 0.18644067796610173, 2
0.22058823529411775, 0.2898550724637682, 0.6046511627906979, 0.014492753623188415, 0.0, 0.0, 0.08333333333333315, 0.16949152542372878, 2
0.7352941176470588, 0.6521739130434784, 0.2325581395348837, 0.24637681159420288, 0.0, 0.0, 0.5277777777777778, 0.18644067796610173, 5
0.32352941176470584, 0.42028985507246386, 0.5813953488372094, 0.10144927536231885, 0.0, 0.0, 0.5000000000000001, 0.23728813559322035, 2
0.36764705882352944, 0.5362318840579712, 0.558139534883721, 0.18840579710144928, 0.0, 1.0, 0.5000000000000001, 0.18644067796610173, 9
0.6029411764705883, 0.5797101449275364, 0.44186046511627897, 0.14492753623188404, 0.0, 0.0, 0.4722222222222222, 0.4576271186440678, 2
0.4117647058823529, 0.710144927536232, 0.6046511627906979, 0.753623188405797, 0.0, 0.0, 0.5555555555555557, 0.423728813559322, 1
0.3970588235294118, 0.39130434782608703, 0.4883720930232558, 1.0, 0.0, 0.0, 0.4444444444444443, 0.8813559322033898, 2
0.5441176470588237, 0.5217391304347827, 0.6279069767441863, 0.13043478260869562, 0.0, 0.0, 0.5833333333333334, 0.18644067796610173, 3
0.3823529411764707, 0.5797101449275364, 0.5813953488372094, 0.3188405797101449, 0.0, 0.0, 0.6666666666666666, 0.18644067796610173, 3
0.5147058823529412, 0.565217391304348, 0.32558139534883723, 0.17391304347826086, 0.0, 0.0, 0.41666666666666663, 0.18644067796610173, 6
0.23529411764705888, 0.2898550724637682, 0.6744186046511627, 0.10144927536231885, 0.0, 0.0, 0.5277777777777778, 0.18644067796610173, 3
0.47058823529411775, 0.6086956521739131, 0.6046511627906979, 0.27536231884057966, 0.0, 0.0, 0.5555555555555557, 0.18644067796610173, 3
0.4558823529411765, 0.4927536231884059, 0.4651162790697674, 0.10144927536231885, 0.0, 0.0, 0.38888888888888873, 0.2542372881355932, 3
0.05882352941176472, 0.2028985507246377, 0.6976744186046511, 0.17391304347826086, 0.0, 0.0, 0.41666666666666663, 0.27118644067796616, 2
0.3823529411764707, 0.37681159420289856, 0.558139534883721, 0.14492753623188404, 0.0, 0.0, 0.4722222222222222, 0.23728813559322035, 3
0.26470588235294124, 0.24637681159420294, 0.5116279069767442, 0.0289855072463768, 0.0, 0.0, 0.5000000000000001, 0.728813559322034, 3
0.5441176470588237, 0.5507246376811595, 0.7209302325581395, 0.05797101449275363, 0.0, 0.0, 0.5277777777777778, 0.27118644067796616, 2
0.661764705882353, 0.5362318840579712, 0.39534883720930236, 0.043478260869565216, 0.0, 0.0, 0.5555555555555557, 0.18644067796610173, 3
0.5294117647058825, 0.3623188405797102, 0.6511627906976745, 0.15942028985507245, 0.0, 0.0, 0.5277777777777778, 0.18644067796610173, 3
0.3088235294117647, 0.46376811594202905, 0.5116279069767442, 0.10144927536231885, 0.0, 0.0, 0.5833333333333334, 0.6610169491525424, 3
0.42647058823529416, 0.2608695652173914, 0.44186046511627897, 0.05797101449275363, 0.0, 0.0, 0.38888888888888873, 0.2542372881355932, 3
0.5000000000000001, 0.39130434782608703, 0.44186046511627897, 0.07246376811594202, 0.0, 0.0, 0.6944444444444443, 0.18644067796610173, 3
0.26470588235294124, 0.2608695652173914, 0.6976744186046511, 0.20289855072463764, 0.0, 0.0, 0.30555555555555547, 0.11864406779661016, 2
0.3529411764705883, 0.33333333333333337, 0.5348837209302326, 0.2608695652173913, 0.0, 0.0, 0.19444444444444453, 0.18644067796610173, 2
0.26470588235294124, 0.6666666666666667, 0.13953488372093026, 0.21739130434782605, 0.0, 0.0, 0.5000000000000001, 0.18644067796610173, 6
0.3823529411764707, 0.5797101449275364, 0.5348837209302326, 0.7826086956521738, 0.0, 0.0, 0.5833333333333334, 0.18644067796610173, 1
0.22058823529411775, 0.2608695652173914, 0.7674418604651163, 0.1159420289855072, 0.0, 0.0, 0.5277777777777778, 0.35593220338983056, 2
0.32352941176470584, 0.2028985507246377, 0.4883720930232558, 0.2608695652173913, 0.0, 0.0, 0.5833333333333334, 0.18644067796610173, 3
0.47058823529411775, 0.39130434782608703, 0.8139534883720931, 0.1159420289855072, 0.0, 0.0, 0.5277777777777778, 0.18644067796610173, 3
0.3823529411764707, 0.6231884057971016, 0.5813953488372094, 0.9275362318840579, 0.0, 0.0, 0.38888888888888873, 0.23728813559322035, 1
0.7058823529411766, 0.5072463768115943, 0.5813953488372094, 0.2608695652173913, 0.0, 0.0, 0.5000000000000001, 0.18644067796610173, 1
0.23529411764705888, 0.5362318840579712, 0.16279069767441856, 0.3333333333333333, 0.0, 0.0, 0.4722222222222222, 0.35593220338983056, 6
0.7500000000000001, 0.8260869565217391, 0.2093023255813954, 0.3913043478260869, 0.0, 0.0, 0.41666666666666663, 0.3389830508474576, 4
0.11764705882352944, 0.5797101449275364, 0.6511627906976745, 0.1159420289855072, 0.0, 0.0, 0.5277777777777778, 0.18644067796610173, 3
0.3382352941176471, 0.23188405797101452, 0.4651162790697674, 0.08695652173913043, 0.0, 0.0, 0.6111111111111113, 0.18644067796610173, 8
0.25, 0.2608695652173914, 0.4186046511627908, 0.13043478260869562, 0.0, 0.0, 0.5277777777777778, 0.18644067796610173, 5
0.3970588235294118, 0.4492753623188406, 0.4186046511627908, 0.08695652173913043, 0.0, 0.0, 0.5000000000000001, 0.18644067796610173, 3
0.32352941176470584, 0.3623188405797102, 0.5348837209302326, 0.13043478260869562, 0.0, 0.0, 0.6666666666666666, 0.18644067796610173, 1
0.3823529411764707, 0.46376811594202905, 0.8139534883720931, 0.826086956521739, 0.0, 0.0, 0.41666666666666663, 0.18644067796610173, 1
0.26470588235294124, 0.2173913043478261, 0.5813953488372094, 0.08695652173913043, 0.0, 0.0, 0.5555555555555557, 0.5593220338983051, 2
0.3529411764705883, 0.33333333333333337, 0.7209302325581395, 0.043478260869565216, 0.0, 0.0, 0.2222222222222222, 0.5423728813559322, 2
0.8088235294117648, 0.5797101449275364, 0.16279069767441856, 0.37681159420289845, 0.0, 0.0, 0.5000000000000001, 0.23728813559322035, 5
0.4558823529411765, 0.43478260869565233, 0.8372093023255816, 0.37681159420289845, 0.0, 0.0, 0.4444444444444443, 0.18644067796610173, 1
0.5441176470588237, 0.4927536231884059, 0.7674418604651163, 0.5652173913043477, 0.0, 0.0, 0.36111111111111105, 0.288135593220339, 1
0.8676470588235295, 0.6811594202898552, 0.5813953488372094, 0.043478260869565216, 0.0, 0.0, 0.5833333333333334, 0.18644067796610173, 5
0.20588235294117652, 0.43478260869565233, 0.5813953488372094, 0.27536231884057966, 0.0, 0.0, 0.4722222222222222, 0.7457627118644069, 2
1.0, 0.4492753623188406, 0.7441860465116279, 0.5362318840579708, 0.0, 0.0, 0.7222222222222222, 0.18644067796610173, 2
0.4117647058823529, 0.4492753623188406, 0.5116279069767442, 0.07246376811594202, 0.0, 0.0, 0.4722222222222222, 0.6271186440677966, 2
0.42647058823529416, 0.4782608695652174, 0.39534883720930236, 0.18840579710144928, 0.0, 0.0, 0.5000000000000001, 0.18644067796610173, 6
0.2941176470588236, 0.37681159420289856, 0.4883720930232558, 0.0, 0.0, 0.0, 0.4444444444444443, 0.9152542372881357, 2
0.2941176470588236, 0.17391304347826092, 0.6046511627906979, 0.05797101449275363, 0.0, 0.0, 0.7222222222222222, 0.18644067796610173, 1
0.6029411764705883, 0.5507246376811595, 0.6046511627906979, 0.6231884057971014, 0.0, 0.0, 0.5277777777777778, 0.27118644067796616, 1
0.2941176470588236, 0.6086956521739131, 0.5116279069767442, 0.0, 0.0, 0.0, 0.5000000000000001, 0.23728813559322035, 3
0.20588235294117652, 0.318840579710145, 0.39534883720930236, 0.13043478260869562, 0.0, 0.0, 0.5833333333333334, 0.44067796610169485, 2
0.26470588235294124, 0.37681159420289856, 0.7441860465116279, 0.043478260869565216, 0.0, 0.0, 0.5000000000000001, 0.18644067796610173, 2
0.8970588235294118, 0.9565217391304349, 0.6744186046511627, 0.23188405797101447, 0.0, 0.0, 0.6666666666666666, 0.27118644067796616, 8
0.7058823529411766, 0.43478260869565233, 0.6976744186046511, 0.28985507246376807, 0.0, 0.0, 0.6666666666666666, 0.27118644067796616, 2
0.823529411764706, 0.6376811594202899, 0.34883720930232553, 0.3623188405797101, 0.0, 0.0, 0.33333333333333337, 0.27118644067796616, 1
0.5588235294117647, 0.4782608695652174, 0.5116279069767442, 0.14492753623188404, 0.0, 0.0, 0.5000000000000001, 0.288135593220339, 3
0.4117647058823529, 0.4782608695652174, 0.7441860465116279, 0.07246376811594202, 0.0, 0.0, 0.13888888888888895, 0.18644067796610173, 3
0.5882352941176471, 0.6521739130434784, 0.5348837209302326, 0.753623188405797, 0.0, 0.0, 0.5000000000000001, 0.4576271186440678, 1
0.8529411764705884, 0.8985507246376813, 0.5348837209302326, 0.2608695652173913, 0.0, 0.0, 0.0, 0.18644067796610173, 7
0.36764705882352944, 0.39130434782608703, 0.13953488372093026, 0.15942028985507245, 0.0, 0.0, 0.6111111111111113, 0.4915254237288136, 6
0.25, 0.33333333333333337, 0.6046511627906979, 0.08695652173913043, 0.0, 0.0, 0.4722222222222222, 0.288135593220339, 2
0.47058823529411775, 0.33333333333333337, 0.6511627906976745, 0.21739130434782605, 0.0, 0.0, 0.5000000000000001, 0.3728813559322034, 2
0.13235294117647067, 0.5072463768115943, 0.6279069767441863, 0.13043478260869562, 0.0, 0.0, 0.6666666666666666, 0.18644067796610173, 3
0.47058823529411775, 0.43478260869565233, 0.2790697674418605, 0.7971014492753622, 0.0, 0.0, 0.4444444444444443, 0.18644067796610173, 1
0.26470588235294124, 0.4057971014492754, 0.5348837209302326, 0.6666666666666666, 0.0, 0.0, 0.4722222222222222, 0.4576271186440678, 2
0.661764705882353, 0.5362318840579712, 0.7209302325581395, 0.05797101449275363, 0.0, 0.0, 0.5555555555555557, 0.18644067796610173, 1
0.20588235294117652, 0.17391304347826092, 0.5116279069767442, 0.4347826086956521, 0.0, 0.0, 0.36111111111111105, 0.8474576271186441, 2
0.3529411764705883, 0.46376811594202905, 0.5813953488372094, 0.1159420289855072, 0.0, 0.0, 0.36111111111111105, 0.18644067796610173, 2
0.47058823529411775, 0.6521739130434784, 0.5116279069767442, 0.18840579710144928, 0.0, 0.0, 0.5277777777777778, 0.8474576271186441, 2
0.3088235294117647, 0.6376811594202899, 0.5116279069767442, 0.08695652173913043, 0.0, 0.0, 0.5000000000000001, 0.18644067796610173, 3
0.5000000000000001, 0.43478260869565233, 0.6046511627906979, 0.3913043478260869, 0.0, 0.0, 0.5000000000000001, 0.32203389830508466, 2
0.4411764705882353, 0.7391304347826089, 0.5116279069767442, 0.2608695652173913, 0.0, 0.0, 0.2777777777777778, 0.18644067796610173, 2
