@relation yeast-10-3tra.dat
@attribute Mcg real [0.11, 1.0]
@attribute Gvh real [0.13, 1.0]
@attribute Alm real [0.21, 1.0]
@attribute Mit real [0.0, 1.0]
@attribute Erl real [0.5, 1.0]
@attribute Pox real [0.0, 0.83]
@attribute Vac real [0.0, 0.73]
@attribute Nuc real [0.0, 1.0]
@attribute Class integer [1, 10]
@inputs Mcg, Gvh, Alm, Mit, Erl, Pox, Vac, Nuc
@outputs Class
@data
0.5280898876404495, 0.5465116279069768, 0.3291139240506329, 0.13, 0.0, 0.0, 0.5833333333333334, 0.22, 1
0.5955056179775282, 0.558139534883721, 0.35443037974683544, 0.15, 0.0, 0.0, 0.6666666666666667, 0.22, 1
0.5280898876404495, 0.3488372093023256, 0.45569620253164544, 0.13, 0.0, 0.0, 0.6833333333333335, 0.22, 2
0.34831460674157305, 0.3488372093023256, 0.3417721518987341, 0.54, 0.0, 0.0, 0.5833333333333334, 0.22, 1
0.44943820224719105, 0.3023255813953489, 0.44303797468354433, 0.17, 0.0, 0.6024096385542169, 0.6, 0.22, 3
0.43820224719101125, 0.46511627906976755, 0.3417721518987341, 0.65, 0.0, 0.0, 0.6666666666666667, 0.22, 1
0.41573033707865165, 0.3604651162790698, 0.481012658227848, 0.2, 0.0, 0.0, 0.75, 0.34, 2
0.49438202247191015, 0.4186046511627907, 0.5696202531645569, 0.36, 0.0, 0.0, 0.6, 0.22, 1
0.3595505617977528, 0.29069767441860467, 0.4177215189873418, 0.21, 0.0, 0.0, 0.6666666666666667, 0.27, 2
0.3258426966292135, 0.32558139534883723, 0.45569620253164544, 0.35, 0.0, 0.0, 0.6666666666666667, 0.25, 3
0.550561797752809, 0.3023255813953489, 0.3924050632911392, 0.46, 0.0, 0.0, 0.6666666666666667, 0.22, 1
0.6179775280898877, 0.47674418604651175, 0.30379746835443033, 0.19, 0.0, 0.0, 0.55, 0.22, 1
0.39325842696629215, 0.3488372093023256, 0.3924050632911392, 0.11, 0.0, 0.0, 0.6166666666666667, 0.22, 3
0.40449438202247184, 0.29069767441860467, 0.36708860759493667, 0.11, 0.0, 0.0, 0.6, 0.4, 3
0.5280898876404495, 0.3837209302325581, 0.4177215189873418, 0.11, 0.0, 0.0, 0.6333333333333334, 0.26, 2
0.5617977528089888, 0.5348837209302326, 0.430379746835443, 0.21, 0.0, 0.0, 0.6166666666666667, 0.25, 2
0.38202247191011235, 0.3023255813953489, 0.36708860759493667, 0.16, 0.0, 0.0, 0.6166666666666667, 0.22, 3
0.3595505617977528, 0.3488372093023256, 0.3417721518987341, 0.22, 0.0, 0.0, 0.6333333333333334, 0.22, 3
0.6966292134831461, 0.5697674418604652, 0.26582278481012656, 0.3, 0.0, 0.0, 0.6, 0.22, 3
0.3595505617977528, 0.45348837209302334, 0.3924050632911392, 0.13, 0.0, 0.0, 0.7000000000000001, 0.22, 3
0.39325842696629215, 0.45348837209302334, 0.3924050632911392, 0.15, 0.0, 0.0, 0.75, 0.22, 3
0.44943820224719105, 0.4302325581395349, 0.3924050632911392, 0.51, 0.0, 0.0, 0.6833333333333335, 0.22, 1
0.5168539325842697, 0.3837209302325581, 0.49367088607594933, 0.18, 0.0, 0.0, 0.6333333333333334, 0.22, 3
0.5842696629213484, 0.6162790697674418, 0.45569620253164544, 0.24, 0.0, 0.0, 0.6, 0.22, 1
0.47191011235955066, 0.46511627906976755, 0.2784810126582278, 0.1, 0.0, 0.0, 0.7333333333333333, 0.32, 2
0.44943820224719105, 0.4302325581395349, 0.2784810126582278, 0.87, 0.0, 0.0, 0.65, 0.22, 1
0.30337078651685395, 0.5465116279069768, 0.5063291139240506, 0.12, 0.0, 0.0, 0.6666666666666667, 0.47, 3
0.24719101123595505, 0.47674418604651175, 0.3797468354430379, 0.43, 0.0, 0.0, 0.6333333333333334, 0.22, 2
0.7528089887640451, 0.6976744186046513, 0.26582278481012656, 0.26, 0.0, 0.0, 0.5, 0.22, 4
0.7078651685393259, 0.6162790697674418, 0.3291139240506329, 0.34, 0.0, 0.0, 0.4833333333333333, 0.22, 7
0.3258426966292135, 0.3604651162790698, 0.45569620253164544, 0.18, 0.0, 0.0, 0.7166666666666668, 0.26, 3
0.5393258426966293, 0.45348837209302334, 0.2784810126582278, 0.44, 0.0, 0.0, 0.6166666666666667, 0.22, 1
0.5168539325842697, 0.45348837209302334, 0.40506329113924044, 0.34, 0.0, 0.0, 0.6666666666666667, 0.22, 1
0.8426966292134832, 0.627906976744186, 0.22784810126582278, 0.24, 0.0, 0.0, 0.6833333333333335, 0.22, 5
0.7640449438202248, 0.49999999999999994, 0.2531645569620252, 0.28, 0.0, 0.0, 0.7666666666666666, 0.22, 5
0.29213483146067415, 0.2558139534883721, 0.44303797468354433, 0.18, 0.0, 0.0, 0.5833333333333334, 0.26, 8
0.47191011235955066, 0.19767441860465118, 0.4683544303797468, 0.39, 0.0, 0.0, 0.5666666666666667, 0.37, 2
0.7078651685393259, 0.7093023255813953, 0.4683544303797468, 0.47, 0.0, 0.0, 0.45000000000000007, 0.35, 5
0.7078651685393259, 0.49999999999999994, 0.3797468354430379, 0.28, 0.0, 0.0, 0.75, 0.22, 8
0.34831460674157305, 0.11627906976744184, 0.16455696202531644, 0.16, 0.0, 0.0, 0.6166666666666667, 0.22, 6
0.41573033707865165, 0.29069767441860467, 0.3797468354430379, 0.21, 0.0, 0.0, 0.65, 0.28, 3
0.33707865168539325, 0.45348837209302334, 0.30379746835443033, 0.14, 0.0, 0.0, 0.65, 0.66, 6
0.38202247191011235, 0.372093023255814, 0.430379746835443, 0.43, 0.0, 0.0, 0.7000000000000001, 0.38, 2
0.5955056179775282, 0.5232558139534884, 0.44303797468354433, 0.23, 0.0, 0.0, 0.55, 0.22, 3
0.5955056179775282, 0.48837209302325585, 0.44303797468354433, 0.22, 0.0, 0.0, 0.5333333333333333, 0.22, 3
0.6179775280898877, 0.558139534883721, 0.35443037974683544, 0.1, 0.0, 0.0, 0.6, 0.22, 3
