@relation spambase-10-5tra.dat
@attribute Word_freq_make real [0.0, 4.54]
@attribute Word_freq_address real [0.0, 14.28]
@attribute Word_freq_all real [0.0, 5.1]
@attribute Word_freq_3d real [0.0, 42.81]
@attribute Word_freq_our real [0.0, 10.0]
@attribute Word_freq_over real [0.0, 5.88]
@attribute Word_freq_remove real [0.0, 7.27]
@attribute Word_freq_internet real [0.0, 11.11]
@attribute Word_freq_order real [0.0, 5.26]
@attribute Word_freq_mail real [0.0, 18.18]
@attribute Word_freq_receive real [0.0, 2.61]
@attribute Word_freq_will real [0.0, 9.67]
@attribute Word_freq_people real [0.0, 5.55]
@attribute Word_freq_report real [0.0, 10.0]
@attribute Word_freq_addresses real [0.0, 4.41]
@attribute Word_freq_free real [0.0, 20.0]
@attribute Word_freq_business real [0.0, 7.14]
@attribute Word_freq_email real [0.0, 9.09]
@attribute Word_freq_you real [0.0, 18.75]
@attribute Word_freq_credit real [0.0, 18.18]
@attribute Word_freq_your real [0.0, 11.11]
@attribute Word_freq_font real [0.0, 17.1]
@attribute Word_freq_000 real [0.0, 5.45]
@attribute Word_freq_money real [0.0, 12.5]
@attribute Word_freq_hp real [0.0, 20.83]
@attribute Word_freq_hpl real [0.0, 16.66]
@attribute Word_freq_george real [0.0, 33.33]
@attribute Word_freq_650 real [0.0, 9.09]
@attribute Word_freq_lab real [0.0, 14.28]
@attribute Word_freq_labs real [0.0, 5.88]
@attribute Word_freq_telnet real [0.0, 12.5]
@attribute Word_freq_857 real [0.0, 4.76]
@attribute Word_freq_data real [0.0, 18.18]
@attribute Word_freq_415 real [0.0, 4.76]
@attribute Word_freq_85 real [0.0, 20.0]
@attribute Word_freq_technology real [0.0, 7.69]
@attribute Word_freq_1999 real [0.0, 6.89]
@attribute Word_freq_parts real [0.0, 8.33]
@attribute Word_freq_pm real [0.0, 11.11]
@attribute Word_freq_direct real [0.0, 4.76]
@attribute Word_freq_cs real [0.0, 7.14]
@attribute Word_freq_meeting real [0.0, 14.28]
@attribute Word_freq_original real [0.0, 3.57]
@attribute Word_freq_project real [0.0, 20.0]
@attribute Word_freq_re real [0.0, 21.42]
@attribute Word_freq_edu real [0.0, 22.05]
@attribute Word_freq_table real [0.0, 2.17]
@attribute Word_freq_conference real [0.0, 10.0]
@attribute Char_freq1 real [0.0, 4.385]
@attribute Char_freq2 real [0.0, 9.752]
@attribute Char_freq3 real [0.0, 4.081]
@attribute Char_freq4 real [0.0, 32.478]
@attribute Char_freq5 real [0.0, 6.003]
@attribute Char_freq6 real [0.0, 19.829]
@attribute Capital_run_length_average real [1.0, 1102.5]
@attribute Capital_run_length_longest real [1.0, 9989.0]
@attribute Capital_run_length_total real [1.0, 15841.0]
@attribute Spam real [1, 0]
@inputs Word_freq_make, Word_freq_address, Word_freq_all, Word_freq_3d, Word_freq_our, Word_freq_over, Word_freq_remove, Word_freq_internet, Word_freq_order, Word_freq_mail, Word_freq_receive, Word_freq_will, Word_freq_people, Word_freq_report, Word_freq_addresses, Word_freq_free, Word_freq_business, Word_freq_email, Word_freq_you, Word_freq_credit, Word_freq_your, Word_freq_font, Word_freq_000, Word_freq_money, Word_freq_hp, Word_freq_hpl, Word_freq_george, Word_freq_650, Word_freq_lab, Word_freq_labs, Word_freq_telnet, Word_freq_857, Word_freq_data, Word_freq_415, Word_freq_85, Word_freq_technology, Word_freq_1999, Word_freq_parts, Word_freq_pm, Word_freq_direct, Word_freq_cs, Word_freq_meeting, Word_freq_original, Word_freq_project, Word_freq_re, Word_freq_edu, Word_freq_table, Word_freq_conference, Char_freq1, Char_freq2, Char_freq3, Char_freq4, Char_freq5, Char_freq6, Capital_run_length_average, Capital_run_length_longest, Capital_run_length_total
@outputs Spam
@data
0.0, 0.04481792717086835, 0.1254901960784314, 0.0, 0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08322496749024706, 0.0, 0.0, 0.0, 0.016, 0.0, 0.1419141914191419, 0.13515406162464985, 0.0, 0.08640864086408641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02395467701213129, 0.0, 0.0, 0.002700636942675159, 0.006007208650380457, 0.017487373737373735,  1
0.046255506607929514, 0.019607843137254905, 0.09803921568627452, 0.0, 0.014000000000000002, 0.04761904761904762, 0.028885832187070155, 0.006300630063006301, 0.0, 0.0517051705170517, 0.08045977011494253, 0.10273081924577372, 0.11711711711711713, 0.021, 0.031746031746031744, 0.007000000000000001, 0.009803921568627453, 0.030803080308030806, 0.24299719887955185, 0.0, 0.14311431143114312, 0.0, 0.07889908256880733, 0.0344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010159651669085631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013535684987694831, 0.0, 0.011453907260299278, 0.029985007496251874, 0.0024206969589994454, 0.004031357177853993, 0.010012014417300761, 0.0648358585858586,  1
0.0, 0.0, 0.0, 0.0, 0.063, 0.0, 0.04264099037138928, 0.05670567056705671, 0.05893536121673004, 0.034653465346534656, 0.11877394636015326, 0.04031209362808842, 0.05585585585585586, 0.0, 0.0, 0.0155, 0.0, 0.0, 0.22268907563025211, 0.0, 0.0279027902790279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013843314191960623, 0.0, 0.004156659892850545, 0.0, 0.0, 0.0024860362567368935, 0.0039046856227472966, 0.011994949494949494,  1
0.0, 0.0, 0.0, 0.0, 0.192, 0.0, 0.0, 0.0, 0.0, 0.03520352035203521, 0.367816091954023, 0.16644993498049412, 0.0, 0.0, 0.0, 0.048, 0.0, 0.03520352035203521, 0.2696078431372549, 0.0, 0.0576057605760576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0055373256767842485, 0.0, 0.005049572017981402, 0.008995502248875561, 0.0, 0.0006575208231259188, 0.0003003604325190228, 0.007007575757575758,  1
0.0, 0.0, 0.0, 0.0, 0.188, 0.0, 0.0, 0.1692169216921692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02112387202625102, 0.0, 0.0, 0.0, 0.0, 0.0014208721215090642, 0.0010012014417300759, 0.0030303030303030303,  1
0.03303964757709251, 0.0, 0.09019607843137256, 0.0, 0.061, 0.0, 0.041265474552957364, 0.0, 0.1749049429657795, 0.041804180418041806, 0.29118773946360155, 0.11963589076723016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0165016501650165, 0.0861344537815126, 0.5585443037974682, 0.18001800180018002, 0.0, 0.0, 0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00825082508250825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08403361344537814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027789171452009844, 0.0, 0.0055730032637477675, 0.03381642512077295, 0.001109486106208079, 0.008568348848603625, 0.04445334401281538, 0.0792929292929293,  1
0.013215859030837003, 0.008403361344537815, 0.15098039215686276, 0.0, 0.019000000000000003, 0.05442176870748299, 0.05226960110041266, 0.0, 0.011406844106463879, 0.0, 0.0, 0.08322496749024706, 0.04504504504504505, 0.0, 0.027210884353741492, 0.0, 0.0, 0.013201320132013201, 0.1169467787114846, 0.009493670886075948, 0.0639063906390639, 0.0, 0.03486238532110091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.0, 0.0, 0.0, 0.0, 0.009122006841505131, 0.003076292042657916, 0.0, 0.007512777880411355, 0.013493253373313344, 0.0, 0.0007143557079862812, 0.00420504605526632, 0.04722222222222222,  1
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13204951856946356, 0.0, 0.0, 0.10561056105610561, 0.367816091954023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10561056105610561, 0.2689075630252101, 0.0, 0.08640864086408641, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20168067226890757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014225013855532976, 0.0, 0.0, 0.0003057324840764332, 0.000500600720865038, 0.0012626262626262627,  1
0.0, 0.0, 0.04901960784313726, 0.0, 0.038000000000000006, 0.04251700680272109, 0.034387895460797804, 0.0, 0.0, 0.0, 0.04597701149425287, 0.015604681404421323, 0.021621621621621623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08123249299719887, 0.0, 0.06930693069306931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005017103762827822, 0.004511894995898277, 0.0, 0.020413818584888232, 0.0, 0.0, 0.0002381185693287604, 0.0010012014417300759, 0.011553030303030303,  1
0.0, 0.04831932773109243, 0.06666666666666668, 0.0, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08972691807542262, 0.0, 0.0, 0.0, 0.017, 0.0, 0.1529152915291529, 0.14635854341736693, 0.0, 0.09360936093609361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005742411812961443, 0.0, 0.024200997598374283, 0.0, 0.0, 0.0026731994120529155, 0.006007208650380457, 0.016414141414141412,  1
