@relation adult-10-7tst.dat
@attribute Age real [17.0, 90.0]
@attribute Workclass integer [0, 6]
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education integer [0, 15]
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status integer [0, 6]
@attribute Occupation integer [0, 13]
@attribute Relationship integer [0, 5]
@attribute Race integer [0, 4]
@attribute Sex integer [0, 1]
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country integer [0, 40]
@attribute Class integer [0, 1]
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
0.2876712328767123, 0, 0.07831174314113626, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.5, 0, 0
0.5205479452054793, 0, 0.09522371998881596, 0, 0.2, 0, 0, 0, 1, 1, 0.0, 0.0, 0.09183673469387754, 0, 0
0.2602739726027397, 0, 0.21493872722391608, 0, 0.8, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.0684931506849315, 0, 0.24163117810154097, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.19387755102040813, 0, 0
0.0821917808219178, 0, 0.26579607823042484, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.0684931506849315, 0, 0.2550197336101868, 0, 0.13333333333333336, 0, 0, 0, 1, 1, 0.0, 0.0, 0.5, 0, 0
0.3972602739726027, 0, 0.16801138901668364, 0, 0.5333333333333333, 0, 1, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.32876712328767127, 0, 0.06182306699179132, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.5, 0, 0
0.0410958904109589, 0, 0.05852911918922322, 1, 0.6, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.1232876712328767, 0, 0.20854020298382436, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.4246575342465753, 0, 0.026132134426934406, 0, 1.0, 0, 0, 1, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 1
0.1780821917808219, 0, 0.13747024363183089, 0, 0.7333333333333334, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.0684931506849315, 0, 0.576701529563655, 0, 0.8, 0, 0, 0, 1, 1, 0.0, 0.0, 0.24489795918367346, 0, 0
0.1917808219178082, 0, 0.1525887622576186, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 1
0.2328767123287671, 0, 0.18964539654920817, 0, 0.8666666666666667, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.3150684931506849, 0, 0.0711791263741956, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.36734693877551017, 0, 0
0.0684931506849315, 0, 0.20023571165202012, 0, 0.5333333333333333, 0, 0, 0, 1, 0, 0.0, 0.0, 0.44897959183673464, 0, 0
0.1917808219178082, 0, 0.041718511719302624, 1, 0.6, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.2876712328767123, 0, 0.21583991213168666, 0, 0.6666666666666666, 0, 0, 0, 1, 0, 0.06497064970649706, 0.0, 0.39795918367346933, 0, 0
0.0821917808219178, 0, 0.17932799900190152, 0, 0.8, 0, 0, 0, 0, 0, 0.0, 0.0, 0.31632653061224486, 0, 0
0.8630136986301369, 0, 0.20226978290243924, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.2959183673469387, 0, 0
0.6164383561643836, 0, 0.17598169558664467, 1, 0.6, 0, 1, 0, 1, 1, 0.0, 0.0, 0.31632653061224486, 0, 0
0.3698630136986301, 0, 0.13269474338509116, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.136986301369863, 0, 0.10789600615791123, 0, 0.8666666666666667, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.0684931506849315, 0, 0.17704997287533686, 0, 0.5333333333333333, 0, 0, 0, 0, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.3424657534246575, 0, 0.16943390215292967, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.5510204081632653, 0, 1
0.1232876712328767, 0, 0.1703317452130818, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.1780821917808219, 0, 0.2435906147551484, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.728399433427762, 0.47959183673469385, 0, 0
0.1232876712328767, 0, 0.08755752155213228, 0, 0.5333333333333333, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.6712328767123288, 0, 0.2856221462013775, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.1060510605106051, 0.0, 0.39795918367346933, 0, 1
0.2054794520547945, 0, 0.2283027758500268, 0, 0.5333333333333333, 0, 1, 0, 1, 1, 0.0, 0.0, 0.846938775510204, 0, 1
0.3698630136986301, 0, 0.30463391730263883, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.6020408163265305, 0, 0
