@relation adult-10-4tst.dat
@attribute Age real [17.0, 90.0]
@attribute Workclass integer [0.0, 6.0]
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education integer [0.0, 15.0]
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status integer [0.0, 6.0]
@attribute Occupation integer [0.0, 13.0]
@attribute Relationship integer [0.0, 5.0]
@attribute Race integer [0.0, 4.0]
@attribute Sex integer [0.0, 1.0]
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country integer [0.0, 40.0]
@attribute Class integer [0.0, 1.0]
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
0.4246575342465753, 0.3333333333333333, 0.2791055681612733, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.46153846153846156, 0.0, 1.0, 1.0, 0.03103031030310303, 0.0, 0.47959183673469385, 0.9500000000000001, 1.0
0.0547945205479452, 0.3333333333333333, 0.3959504087140991, 1.0, 0.6, 0.8333333333333333, 0.38461538461538464, 0.2, 1.0, 0.0, 0.0, 0.0, 0.39795918367346933, 0.9500000000000001, 0.0
0.0410958904109589, 0.3333333333333333, 0.056942897703263176, 1.0, 0.6, 0.6666666666666666, 0.0, 0.2, 1.0, 0.0, 0.0, 0.0, 0.39795918367346933, 0.9500000000000001, 0.0
0.0410958904109589, 0.3333333333333333, 0.4926061314068515, 0.7333333333333333, 0.5333333333333333, 0.6666666666666666, 0.38461538461538464, 0.6000000000000001, 1.0, 1.0, 0.0, 0.0, 0.39795918367346933, 0.9500000000000001, 0.0
0.0684931506849315, 0.3333333333333333, 0.20693417889706567, 1.0, 0.6, 0.6666666666666666, 1.0, 0.6000000000000001, 0.5, 1.0, 0.0, 0.0, 0.38775510204081626, 0.9500000000000001, 0.0
0.5616438356164384, 0.6666666666666666, 0.30247410835496985, 0.4, 0.26666666666666666, 1.0, 0.5384615384615385, 0.2, 1.0, 0.0, 0.0, 0.0, 0.39795918367346933, 0.9500000000000001, 0.0
0.7123287671232876, 0.3333333333333333, 0.17647719577517676, 0.7333333333333333, 0.5333333333333333, 0.0, 0.0, 0.2, 1.0, 0.0, 0.0, 0.0, 0.24489795918367346, 0.9500000000000001, 0.0
0.4520547945205479, 0.3333333333333333, 0.10241869312048747, 0.3333333333333333, 0.2, 0.3333333333333333, 0.46153846153846156, 0.0, 1.0, 1.0, 0.0, 0.0, 0.19387755102040813, 0.9500000000000001, 0.0
0.3424657534246575, 0.3333333333333333, 0.1015286260338204, 1.0, 0.6, 0.6666666666666666, 0.38461538461538464, 0.8, 0.5, 0.0, 0.0, 0.20805592543275633, 0.39795918367346933, 0.9500000000000001, 0.0
0.5342465753424657, 0.5, 0.3238282298897793, 1.0, 0.6, 0.3333333333333333, 0.23076923076923078, 0.0, 1.0, 1.0, 0.15024150241502415, 0.0, 0.39795918367346933, 0.9500000000000001, 1.0
0.30136986301369856, 0.3333333333333333, 0.15445445413319556, 0.6, 0.8, 0.8333333333333333, 0.6923076923076923, 0.2, 1.0, 1.0, 0.0, 0.0, 0.5, 0.9500000000000001, 1.0
0.2328767123287671, 0.3333333333333333, 0.36192994786902744, 0.6, 0.8, 0.3333333333333333, 0.6923076923076923, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.9500000000000001, 1.0
0.0273972602739726, 0.3333333333333333, 0.03693778409668354, 0.06666666666666667, 0.4, 0.6666666666666666, 0.8461538461538463, 0.2, 1.0, 1.0, 0.0, 0.0, 0.11224489795918367, 0.9500000000000001, 0.0
0.2191780821917808, 0.0, 0.12729136110727768, 0.7333333333333333, 0.5333333333333333, 0.6666666666666666, 0.5384615384615385, 0.2, 1.0, 1.0, 0.0, 0.0, 0.31632653061224486, 0.9500000000000001, 0.0
0.1917808219178082, 0.3333333333333333, 0.21619216034900898, 0.5333333333333333, 0.6666666666666666, 0.8333333333333333, 0.15384615384615385, 0.2, 1.0, 1.0, 0.0, 0.0, 0.39795918367346933, 0.9500000000000001, 0.0
0.2876712328767123, 0.3333333333333333, 0.23440858144488272, 0.9333333333333333, 0.9333333333333333, 0.3333333333333333, 0.6923076923076923, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.9500000000000001, 0.0
0.2328767123287671, 0.3333333333333333, 0.2332510663153469, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.9230769230769231, 0.0, 1.0, 1.0, 0.0, 0.0, 0.39795918367346933, 0.9500000000000001, 1.0
0.4794520547945205, 0.3333333333333333, 0.14286646533178, 1.0, 0.6, 0.3333333333333333, 0.9230769230769231, 0.0, 1.0, 1.0, 0.05013050130501305, 0.0, 0.39795918367346933, 0.9500000000000001, 0.0
0.5205479452054793, 0.6666666666666666, 0.09244288112148452, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.15384615384615385, 0.0, 1.0, 1.0, 0.0, 0.6847536617842876, 0.6020408163265305, 0.9500000000000001, 0.0
0.3972602739726027, 0.8333333333333333, 0.13961857629918237, 0.8, 0.8666666666666667, 0.6666666666666666, 0.23076923076923078, 0.2, 1.0, 1.0, 0.0, 0.0, 0.37755102040816324, 0.9500000000000001, 0.0
0.46575342465753417, 0.6666666666666666, 0.12610817096562651, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.8461538461538463, 0.0, 0.25, 1.0, 0.03103031030310303, 0.0, 0.846938775510204, 0.9750000000000001, 0.0
0.5342465753424657, 0.16666666666666666, 0.02112411621794234, 0.4666666666666667, 0.7333333333333334, 0.3333333333333333, 0.9230769230769231, 0.0, 1.0, 1.0, 0.0, 0.0, 0.44897959183673464, 0.9500000000000001, 1.0
0.27397260273972607, 0.3333333333333333, 0.2402560654541642, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.15384615384615385, 0.0, 1.0, 1.0, 0.0, 0.0, 0.39795918367346933, 0.9500000000000001, 0.0
0.2191780821917808, 0.3333333333333333, 0.08205626892863523, 0.8, 0.8666666666666667, 0.3333333333333333, 0.6923076923076923, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.9500000000000001, 0.0
0.0136986301369863, 0.3333333333333333, 0.15235766147710483, 0.06666666666666667, 0.4, 0.6666666666666666, 0.5384615384615385, 0.6000000000000001, 1.0, 1.0, 0.0, 0.0, 0.14285714285714282, 0.9500000000000001, 0.0
0.32876712328767127, 0.3333333333333333, 0.2465090006964347, 0.7333333333333333, 0.5333333333333333, 0.0, 0.0, 0.8, 1.0, 0.0, 0.036740367403674035, 0.0, 0.4183673469387755, 0.9500000000000001, 0.0
0.2328767123287671, 0.3333333333333333, 0.0731641563993363, 0.8, 0.8666666666666667, 0.3333333333333333, 0.23076923076923078, 0.0, 1.0, 1.0, 0.0, 0.6281624500665779, 0.5, 0.9500000000000001, 1.0
0.6712328767123288, 0.3333333333333333, 0.27503393915664, 0.7333333333333333, 0.5333333333333333, 0.3333333333333333, 0.23076923076923078, 0.0, 1.0, 1.0, 0.1060510605106051, 0.0, 0.39795918367346933, 0.9500000000000001, 1.0
0.0821917808219178, 0.3333333333333333, 0.19167466336314845, 0.7333333333333333, 0.5333333333333333, 0.6666666666666666, 0.38461538461538464, 0.6000000000000001, 1.0, 1.0, 0.0, 0.0, 0.2959183673469387, 0.9500000000000001, 0.0
0.3698630136986301, 0.3333333333333333, 0.2932920821472012, 1.0, 0.6, 0.0, 0.15384615384615385, 0.2, 1.0, 1.0, 0.0, 0.0, 0.6020408163265305, 0.9500000000000001, 0.0
