@relation adult-10-9tst.dat
@attribute Age real [17.0, 90.0]
@attribute Workclass integer [0, 6]
@attribute Fnlwgt real [13492.0, 1490400.0]
@attribute Education integer [0, 15]
@attribute Education-num real [1.0, 16.0]
@attribute Marital-status integer [0, 6]
@attribute Occupation integer [0, 13]
@attribute Relationship integer [0, 5]
@attribute Race integer [0, 4]
@attribute Sex integer [0, 1]
@attribute Capital-gain real [0.0, 99999.0]
@attribute Capital-loss real [0.0, 4356.0]
@attribute Hours-per-week real [1.0, 99.0]
@attribute Native-country integer [0, 40]
@attribute Class integer [0, 1]
@inputs Age, Workclass, Fnlwgt, Education, Education-num, Marital-status, Occupation, Relationship, Race, Sex, Capital-gain, Capital-loss, Hours-per-week, Native-country
@outputs Class
@data
0.1095890410958904, 0, 0.19948128843383572, 0, 0.8, 0, 0, 0, 1, 1, 0.0, 0.0, 0.42857142857142855, 0, 0
0.5068493150684932, 0, 0.08193861429080376, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.346938775510204, 0, 0
0.2876712328767123, 0, 0.1980436499945786, 0, 0.26666666666666666, 0, 0, 0, 1, 1, 0.0, 0.0, 0.5408163265306122, 0, 0
0.0136986301369863, 0, 0.19785970972288916, 1, 0.6, 0, 0, 0, 1, 0, 0.0, 0.0, 0.24489795918367346, 0, 0
0.0273972602739726, 0, 0.2263936863953903, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.2959183673469387, 0, 0
0.32876712328767127, 0, 0.4003527780789666, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.4383561643835617, 0, 0.15126667079725523, 0, 0.2, 0, 0, 0, 0, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.0821917808219178, 0, 0.28213630167753534, 0, 0.33333333333333337, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.3972602739726027, 0, 0.06674514784925417, 0, 0.8666666666666667, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.3150684931506849, 0, 0.05130578230765657, 0, 0.8, 0, 0, 0, 1, 1, 0.0, 0.6281624500665779, 0.44897959183673464, 0, 1
0.1095890410958904, 0, 0.10768444368716988, 1, 0.6, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.41095890410958896, 0, 0.383533860499698, 1, 0.6, 0, 0, 0, 0, 0, 0.0, 0.0, 0.36734693877551017, 0, 0
0.3835616438356165, 0, 0.38375265261233915, 0, 0.2, 0, 0, 0, 0, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.2328767123287671, 0, 0.3313509735280906, 0, 0.8, 0, 0, 1, 1, 0, 0.0, 0.0, 0.5, 0, 1
0.0547945205479452, 0, 0.4188126365030438, 0, 0.13333333333333336, 0, 0, 0, 1, 1, 0.0, 0.0, 0.37755102040816324, 0, 0
0.1917808219178082, 0, 0.19946579872674608, 0, 0.6666666666666666, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.30136986301369856, 0, 0.2595232655400487, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.32876712328767127, 0, 0.2540098979228303, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.1232876712328767, 0, 0.3366484533527472, 1, 0.6, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.1917808219178082, 0, 0.0857326244210722, 0, 0.5333333333333333, 0, 1, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
0.0958904109589041, 0, 0.28953941355968965, 0, 0.8, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 1
0.0273972602739726, 0, 0.08839298161371768, 0, 0.5333333333333333, 0, 0, 0, 0, 0, 0.0, 0.0, 0.346938775510204, 0, 0
0.2054794520547945, 0, 0.154241662665159, 0, 0.5333333333333333, 0, 0, 0, 1, 1, 0.0, 0.0, 0.37755102040816324, 0, 1
0.0410958904109589, 0, 0.09176586533248657, 1, 0.6, 0, 0, 0, 1, 1, 0.0, 0.0, 0.1530612244897959, 0, 0
0.2191780821917808, 0, 0.12832447838411376, 0, 0.5333333333333333, 0, 0, 0, 1, 0, 0.0, 0.0, 0.39795918367346933, 0, 0
0.0958904109589041, 0, 0.20268281726792547, 0, 0.8, 0, 0, 0, 1, 1, 0.0, 0.0, 0.39795918367346933, 0, 0
